"o1"	"name"	"birthYear"
"http://dbpedia.org/resource/Pauline_Boty"	"Pauline Boty"	1938
"http://dbpedia.org/resource/Pedro_Pablo_Kuczynski"	"Pedro Pablo Kuczynski"	1938
"http://dbpedia.org/resource/Uta_Gerhardt"	"Uta Gerhardt"	1938
"http://dbpedia.org/resource/Gemma_Hussey"	"Gemma Hussey"	1938
"http://dbpedia.org/resource/Gerald_Moore_(journalist)"	"Gerald Moore (journalist)"	1938
"http://dbpedia.org/resource/Nagat_El-Sagheera"	"Nagat El-Sagheera"	1938
"http://dbpedia.org/resource/Thérèse_Kuoh-Moukouri"	"Thérèse Kuoh-Moukouri"	1938
"http://dbpedia.org/resource/Jovette_Marchessault"	"Jovette Marchessault"	1938
"http://dbpedia.org/resource/Laurel_Thatcher_Ulrich"	"Laurel Thatcher Ulrich"	1938
"http://dbpedia.org/resource/Esther_Eillam"	"Esther Eillam"	1939
"http://dbpedia.org/resource/Eleanor_Smeal"	"Eleanor Smeal"	1939
"http://dbpedia.org/resource/Germaine_Greer"	"Germaine Greer"	1939
"http://dbpedia.org/resource/Rosalyn_Baxandall"	"Rosalyn Baxandall"	1939
"http://dbpedia.org/resource/Val_Plumwood"	"Val Plumwood"	1939
"http://dbpedia.org/resource/Letty_Cottin_Pogrebin"	"Letty Cottin Pogrebin"	1939
"http://dbpedia.org/resource/Nicole_Hollander"	"Nicole Hollander"	1939
"http://dbpedia.org/resource/Margaret_Atwood"	"Margaret Atwood"	1939
"http://dbpedia.org/resource/Carole_De_Saram"	"Carole De Saram"	1939
"http://dbpedia.org/resource/Judy_Chicago"	"Judy Chicago"	1939
"http://dbpedia.org/resource/Gillian_Mann"	"Gillian Mann"	1939
"http://dbpedia.org/resource/Molly_Haskell"	"Molly Haskell"	1939
"http://dbpedia.org/resource/Murray_Ball"	"Murray Ball"	1939
"http://dbpedia.org/resource/Nancy_Azara"	"Nancy Azara"	1939
"http://dbpedia.org/resource/Barbara_Hammer"	"Barbara Hammer"	1939
"http://dbpedia.org/resource/Cynthia_MacAdams"	"Cynthia MacAdams"	1939
"http://dbpedia.org/resource/Etain_Madden"	"Etain Madden"	1939
"http://dbpedia.org/resource/Margia_Kramer"	"Margia Kramer"	1939
"http://dbpedia.org/resource/John_MacArthur_(American_pastor)"	"John MacArthur (American pastor)"	1939
"http://dbpedia.org/resource/Maria_Isabel_Barreno"	"Maria Isabel Barreno"	1939
"http://dbpedia.org/resource/Igor_Mandić"	"Igor Mandić"	1939
"http://dbpedia.org/resource/Ranganayakamma"	"Ranganayakamma"	1939
"http://dbpedia.org/resource/Senta_Trömel-Plötz"	"Senta Trömel-Plötz"	1939
"http://dbpedia.org/resource/Wangari_Maathai"	"Wangari Maathai"	1940
"http://dbpedia.org/resource/Carole_Pateman"	"Carole Pateman"	1940
"http://dbpedia.org/resource/Juliet_Mitchell"	"Juliet Mitchell"	1940
"http://dbpedia.org/resource/Patrick_Stewart"	"Patrick Stewart"	1940
"http://dbpedia.org/resource/Vesna_Pešić"	"Vesna Pešić"	1940
"http://dbpedia.org/resource/Miss_Major_Griffin-Gracy"	"Miss Major Griffin-Gracy"	1940
"http://dbpedia.org/resource/Angela_Carter"	"Angela Carter"	1940
"http://dbpedia.org/resource/Leila_Ahmed"	"Leila Ahmed"	1940
"http://dbpedia.org/resource/Zsuzsanna_Budapest"	"Zsuzsanna Budapest"	1940
"http://dbpedia.org/resource/Phyllis_Chesler"	"Phyllis Chesler"	1940
"http://dbpedia.org/resource/Carolyn_Rodgers"	"Carolyn Rodgers"	1940
"http://dbpedia.org/resource/Homa_Darabi"	"Homa Darabi"	1940
"http://dbpedia.org/resource/Valie_Export"	"Valie Export"	1940
"http://dbpedia.org/resource/Geoff_Dench"	"Geoff Dench"	1940
"http://dbpedia.org/resource/Bracha_Serri"	"Bracha Serri"	1940
"http://dbpedia.org/resource/Hannah_Wilke"	"Hannah Wilke"	1940
"http://dbpedia.org/resource/Helen_Potrebenko"	"Helen Potrebenko"	1940
"http://dbpedia.org/resource/Kim_Chernin"	"Kim Chernin"	1940
"http://dbpedia.org/resource/Suzana_Prates"	"Suzana Prates"	1940
"http://dbpedia.org/resource/Dora_Barrancos"	"Dora Barrancos"	1940
"http://dbpedia.org/resource/Michael_Allen_Fox"	"Michael Allen Fox"	1940
"http://dbpedia.org/resource/Mina_(Italian_singer)"	"Mina (Italian singer)"	1940
"http://dbpedia.org/resource/Mako_Idemitsu"	"Mako Idemitsu"	1940
"http://dbpedia.org/resource/Robin_Morgan"	"Robin Morgan"	1941
"http://dbpedia.org/resource/Karin_Maria_Bruzelius"	"Karin Maria Bruzelius"	1941
"http://dbpedia.org/resource/Julia_Kristeva"	"Julia Kristeva"	1941
"http://dbpedia.org/resource/Elaine_Showalter"	"Elaine Showalter"	1941
"http://dbpedia.org/resource/Ellen_Willis"	"Ellen Willis"	1941
"http://dbpedia.org/resource/Barbara_Ehrenreich"	"Barbara Ehrenreich"	1941
"http://dbpedia.org/resource/Hayao_Miyazaki"	"Hayao Miyazaki"	1941
"http://dbpedia.org/resource/Helen_Reddy"	"Helen Reddy"	1941
"http://dbpedia.org/resource/Kathleen_Barry"	"Kathleen Barry"	1941
"http://dbpedia.org/resource/Laura_Mulvey"	"Laura Mulvey"	1941
"http://dbpedia.org/resource/Bonnie_Sherr_Klein"	"Bonnie Sherr Klein"	1941
"http://dbpedia.org/resource/Rosalind_E._Krauss"	"Rosalind E. Krauss"	1941
"http://dbpedia.org/resource/Bernie_Sanders"	"Bernie Sanders"	1941
"http://dbpedia.org/resource/Jorge_Mautner"	"Jorge Mautner"	1941
"http://dbpedia.org/resource/Richard_Dawkins"	"Richard Dawkins"	1941
"http://dbpedia.org/resource/Cristina_Peri_Rossi"	"Cristina Peri Rossi"	1941
"http://dbpedia.org/resource/George_Will"	"George Will"	1941
"http://dbpedia.org/resource/Geraldine_Wooller"	"Geraldine Wooller"	1941
"http://dbpedia.org/resource/Annette_Kolodny"	"Annette Kolodny"	1941
"http://dbpedia.org/resource/Bernice_Steinbaum"	"Bernice Steinbaum"	1941
"http://dbpedia.org/resource/Mahnaz_Afkhami"	"Mahnaz Afkhami"	1941
"http://dbpedia.org/resource/Ana_Victoria_Jiménez"	"Ana Victoria Jiménez"	1941
"http://dbpedia.org/resource/Norman_K._Denzin"	"Norman K. Denzin"	1941
"http://dbpedia.org/resource/Jacqueline_Winsor"	"Jacqueline Winsor"	1941
"http://dbpedia.org/resource/Susan_Kleckner"	"Susan Kleckner"	1941
"http://dbpedia.org/resource/Taiwo_Ajai-Lycett"	"Taiwo Ajai-Lycett"	1941
"http://dbpedia.org/resource/Mary_Helen_Washington"	"Mary Helen Washington"	1941
"http://dbpedia.org/resource/Mary_Joe_Frug"	"Mary Joe Frug"	1941
"http://dbpedia.org/resource/Clara_Sue_Kidwell"	"Clara Sue Kidwell"	1941
"http://dbpedia.org/resource/Inez_García"	"Inez García"	1941
"http://dbpedia.org/resource/Elizabeth_Anne_Reid"	"Elizabeth Anne Reid"	1942
"http://dbpedia.org/resource/Berit_Kvæven"	"Berit Kvæven"	1942
"http://dbpedia.org/resource/Alice_Schwarzer"	"Alice Schwarzer"	1942
"http://dbpedia.org/resource/Bernice_Johnson_Reagon"	"Bernice Johnson Reagon"	1942
"http://dbpedia.org/resource/Deirdre_McCloskey"	"Deirdre McCloskey"	1942
"http://dbpedia.org/resource/Gloria_E._Anzaldúa"	"Gloria E. Anzaldúa"	1942
"http://dbpedia.org/resource/Mirjana_Marković"	"Mirjana Marković"	1942
"http://dbpedia.org/resource/Isabel_Allende"	"Isabel Allende"	1942
"http://dbpedia.org/resource/Cathy_Harkin"	"Cathy Harkin"	1942
"http://dbpedia.org/resource/Shere_Hite"	"Shere Hite"	1942
"http://dbpedia.org/resource/Benedita_da_Silva"	"Benedita da Silva"	1942
"http://dbpedia.org/resource/Ellen_Peck"	"Ellen Peck"	1942
"http://dbpedia.org/resource/Emma_Baeri"	"Emma Baeri"	1942
"http://dbpedia.org/resource/Gayatri_Chakravorty_Spivak"	"Gayatri Chakravorty Spivak"	1942
"http://dbpedia.org/resource/Gloria_Feldt"	"Gloria Feldt"	1942
"http://dbpedia.org/resource/Moshe_Meiselman"	"Moshe Meiselman"	1942
"http://dbpedia.org/resource/Nancie_Caraway"	"Nancie Caraway"	1942
"http://dbpedia.org/resource/Nancy_Edell"	"Nancy Edell"	1942
"http://dbpedia.org/resource/Anne_Pride"	"Anne Pride"	1942
"http://dbpedia.org/resource/Annie_Sugier"	"Annie Sugier"	1942
"http://dbpedia.org/resource/Lin_Farley"	"Lin Farley"	1942
"http://dbpedia.org/resource/Lydia_Sargent"	"Lydia Sargent"	1942
"http://dbpedia.org/resource/Barbra_Streisand"	"Barbra Streisand"	1942
"http://dbpedia.org/resource/Fadhila_Chitour"	"Fadhila Chitour"	1942
"http://dbpedia.org/resource/Himani_Bannerji"	"Himani Bannerji"	1942
"http://dbpedia.org/resource/Mari_Chordà"	"Mari Chordà"	1942
"http://dbpedia.org/resource/Margarethe_von_Trotta"	"Margarethe von Trotta"	1942
"http://dbpedia.org/resource/Michael_Savage"	"Michael Savage"	1942
"http://dbpedia.org/resource/Yolanda_López"	"Yolanda López"	1942
"http://dbpedia.org/resource/Nanette_Rainone"	"Nanette Rainone"	1942
"http://dbpedia.org/resource/Dale_Spender"	"Dale Spender"	1943
"http://dbpedia.org/resource/Janice_Raymond"	"Janice Raymond"	1943
"http://dbpedia.org/resource/Jean_Kilbourne"	"Jean Kilbourne"	1943
"http://dbpedia.org/resource/Susan_Griffin"	"Susan Griffin"	1943
"http://dbpedia.org/resource/Sharon_Presley"	"Sharon Presley"	1943
"http://dbpedia.org/resource/Sheila_Rowbotham"	"Sheila Rowbotham"	1943
"http://dbpedia.org/resource/Prue_Hyman"	"Prue Hyman"	1943
"http://dbpedia.org/resource/Billie_Jean_King"	"Billie Jean King"	1943
"http://dbpedia.org/resource/Cornelia_Butler_Flora"	"Cornelia Butler Flora"	1943
"http://dbpedia.org/resource/Eloise_Klein_Healy"	"Eloise Klein Healy"	1943
"http://dbpedia.org/resource/Ginny_Montes"	"Ginny Montes"	1943
"http://dbpedia.org/resource/Gisela_Weimann"	"Gisela Weimann"	1943
"http://dbpedia.org/resource/N._Katherine_Hayles"	"N. Katherine Hayles"	1943
"http://dbpedia.org/resource/Leo_Frankowski"	"Leo Frankowski"	1943
"http://dbpedia.org/resource/Linda_Stein_(artist)"	"Linda Stein (artist)"	1943
"http://dbpedia.org/resource/Lotus_Weinstock"	"Lotus Weinstock"	1943
"http://dbpedia.org/resource/Barbara_Creed"	"Barbara Creed"	1943
"http://dbpedia.org/resource/Gabriele_Dietrich"	"Gabriele Dietrich"	1943
"http://dbpedia.org/resource/Ana_Vicente"	"Ana Vicente"	1943
"http://dbpedia.org/resource/Faye_Wattleton"	"Faye Wattleton"	1943
"http://dbpedia.org/resource/Hans-Jürgen_Krahl"	"Hans-Jürgen Krahl"	1943
"http://dbpedia.org/resource/Kay_Armatage"	"Kay Armatage"	1943
"http://dbpedia.org/resource/Jeltje_van_Nieuwenhoven"	"Jeltje van Nieuwenhoven"	1943
"http://dbpedia.org/resource/Arnaldo_André"	"Arnaldo André"	1943
"http://dbpedia.org/resource/Chinweizu"	"Chinweizu"	1943
"http://dbpedia.org/resource/John_Humphrys"	"John Humphrys"	1943
"http://dbpedia.org/resource/Lani_Kaʻahumanu"	"Lani Kaʻahumanu"	1943
"http://dbpedia.org/resource/Marisa_Gonzalez"	"Marisa Gonzalez"	1943
"http://dbpedia.org/resource/Rachel_Adler"	"Rachel Adler"	1943
"http://dbpedia.org/resource/Lynne_Hanley"	"Lynne Hanley"	1943
"http://dbpedia.org/resource/Paul_Keating"	"Paul Keating"	1944
"http://dbpedia.org/resource/Rita_Mae_Brown"	"Rita Mae Brown"	1944
"http://dbpedia.org/resource/Nancy_Chodorow"	"Nancy Chodorow"	1944
"http://dbpedia.org/resource/Angela_Davis"	"Angela Davis"	1944
"http://dbpedia.org/resource/Angela_Mason"	"Angela Mason"	1944
"http://dbpedia.org/resource/Ann_Oakley"	"Ann Oakley"	1944
"http://dbpedia.org/resource/Lynne_Segal"	"Lynne Segal"	1944
"http://dbpedia.org/resource/Élisabeth_Badinter"	"Élisabeth Badinter"	1944
"http://dbpedia.org/resource/Alice_Walker"	"Alice Walker"	1944
"http://dbpedia.org/resource/Daphne_Hampson"	"Daphne Hampson"	1944
"http://dbpedia.org/resource/Haleh_Afshar,_Baroness_Afshar"	"Haleh Afshar, Baroness Afshar"	1944
"http://dbpedia.org/resource/Charlotte_Bunch"	"Charlotte Bunch"	1944
"http://dbpedia.org/resource/Donna_Haraway"	"Donna Haraway"	1944
"http://dbpedia.org/resource/Roger_Scruton"	"Roger Scruton"	1944
"http://dbpedia.org/resource/Ronit_Lentin"	"Ronit Lentin"	1944
"http://dbpedia.org/resource/Mary_Thom"	"Mary Thom"	1944
"http://dbpedia.org/resource/Ruth_Adler"	"Ruth Adler"	1944
"http://dbpedia.org/resource/Chhaya_Datar"	"Chhaya Datar"	1944
"http://dbpedia.org/resource/Françoise_Hardy"	"Françoise Hardy"	1944
"http://dbpedia.org/resource/Lois_Galgay_Reckitt"	"Lois Galgay Reckitt"	1944
"http://dbpedia.org/resource/Zdenka_Kovačiček"	"Zdenka Kovačiček"	1944
"http://dbpedia.org/resource/Celia_Amorós"	"Celia Amorós"	1944
"http://dbpedia.org/resource/Tom_Flanagan_(political_scientist)"	"Tom Flanagan (political scientist)"	1944
"http://dbpedia.org/resource/Janet_Radcliffe_Richards"	"Janet Radcliffe Richards"	1944
"http://dbpedia.org/resource/Pat_Parker"	"Pat Parker"	1944
"http://dbpedia.org/resource/Helen_Longino"	"Helen Longino"	1944
"http://dbpedia.org/resource/Jean_Lau_Chin"	"Jean Lau Chin"	1944
"http://dbpedia.org/resource/Dorothy_Riddle"	"Dorothy Riddle"	1944
"http://dbpedia.org/resource/Marija_Aušrinė_Pavilionienė"	"Marija Aušrinė Pavilionienė"	1944
"http://dbpedia.org/resource/C._S._Lakshmi"	"C. S. Lakshmi"	1944
"http://dbpedia.org/resource/Sonia_Roco"	"Sonia Roco"	1944
"http://dbpedia.org/resource/Ingrid_Bengis"	"Ingrid Bengis"	1944
"http://dbpedia.org/resource/Kinky_Friedman"	"Kinky Friedman"	1944
"http://dbpedia.org/resource/Yona_Wallach"	"Yona Wallach"	1944
"http://dbpedia.org/resource/Gilles_Lipovetsky"	"Gilles Lipovetsky"	1944
"http://dbpedia.org/resource/Renate_Stendhal"	"Renate Stendhal"	1944
"http://dbpedia.org/resource/Teodora_Inácia_Gomes"	"Teodora Inácia Gomes"	1944
"http://dbpedia.org/resource/Gwendolyn_Zoharah_Simmons"	"Gwendolyn Zoharah Simmons"	1944
"http://dbpedia.org/resource/Anne_Summers"	"Anne Summers"	1945
"http://dbpedia.org/resource/Irene_Bauer"	"Irene Bauer"	1945
"http://dbpedia.org/resource/Shulamith_Firestone"	"Shulamith Firestone"	1945
"http://dbpedia.org/resource/Jo_Freeman"	"Jo Freeman"	1945
"http://dbpedia.org/resource/Carole_Shepheard"	"Carole Shepheard"	1945
"http://dbpedia.org/resource/Blackberri"	"Blackberri"	1945
"http://dbpedia.org/resource/Galit_Hasan-Rokem"	"Galit Hasan-Rokem"	1945
"http://dbpedia.org/resource/George_Miller_(filmmaker)"	"George Miller (filmmaker)"	1945
"http://dbpedia.org/resource/Ghani_Parwaz"	"Ghani Parwaz"	1945
"http://dbpedia.org/resource/Lee_Marrs"	"Lee Marrs"	1945
"http://dbpedia.org/resource/Leila_Diniz"	"Leila Diniz"	1945
"http://dbpedia.org/resource/Barbara_Kruger"	"Barbara Kruger"	1945
"http://dbpedia.org/resource/Nuruddin_Farah"	"Nuruddin Farah"	1945
"http://dbpedia.org/resource/Heather_Booth"	"Heather Booth"	1945
"http://dbpedia.org/resource/Jewell_Jackson_McCabe"	"Jewell Jackson McCabe"	1945
"http://dbpedia.org/resource/Susan_Jacoby"	"Susan Jacoby"	1945
"http://dbpedia.org/resource/Suzanne_Gordon"	"Suzanne Gordon"	1945
"http://dbpedia.org/resource/Suzanne_Lacy"	"Suzanne Lacy"	1945
"http://dbpedia.org/resource/Yolanda_Bako"	"Yolanda Bako"	1946
"http://dbpedia.org/resource/Patricia_Monaghan"	"Patricia Monaghan"	1946
"http://dbpedia.org/resource/Andrea_Dworkin"	"Andrea Dworkin"	1946
"http://dbpedia.org/resource/Barbara_Smith"	"Barbara Smith"	1946
"http://dbpedia.org/resource/Charlene_Spretnak"	"Charlene Spretnak"	1946
"http://dbpedia.org/resource/Susan_McClary"	"Susan McClary"	1946
"http://dbpedia.org/resource/Beverly_Smith"	"Beverly Smith"	1946
"http://dbpedia.org/resource/Biancamaria_Frabotta"	"Biancamaria Frabotta"	1946
"http://dbpedia.org/resource/Bonita_Ely"	"Bonita Ely"	1946
"http://dbpedia.org/resource/David_Miller_(political_theorist)"	"David Miller (political theorist)"	1946
"http://dbpedia.org/resource/Paula_Hyman"	"Paula Hyman"	1946
"http://dbpedia.org/resource/Chrystos"	"Chrystos"	1946
"http://dbpedia.org/resource/Edwina_Currie"	"Edwina Currie"	1946
"http://dbpedia.org/resource/Elfriede_Jelinek"	"Elfriede Jelinek"	1946
"http://dbpedia.org/resource/Nancy_Gertner"	"Nancy Gertner"	1946
"http://dbpedia.org/resource/Steve_Biko"	"Steve Biko"	1946
"http://dbpedia.org/resource/Jessica_Benjamin"	"Jessica Benjamin"	1946
"http://dbpedia.org/resource/Ajda_Pekkan"	"Ajda Pekkan"	1946
"http://dbpedia.org/resource/Jane_Kenrick"	"Jane Kenrick"	1946
"http://dbpedia.org/resource/Tansu_Çiller"	"Tansu Çiller"	1946
"http://dbpedia.org/resource/Mary_Anne_Warren"	"Mary Anne Warren"	1946
"http://dbpedia.org/resource/Aruna_Roy"	"Aruna Roy"	1946
"http://dbpedia.org/resource/Chaviva_Hošek"	"Chaviva Hošek"	1946
"http://dbpedia.org/resource/Jim_Crace"	"Jim Crace"	1946
"http://dbpedia.org/resource/Joan_Callahan"	"Joan Callahan"	1946
"http://dbpedia.org/resource/Joana_Foster"	"Joana Foster"	1946
"http://dbpedia.org/resource/K._C._Cole"	"K. C. Cole"	1946
"http://dbpedia.org/resource/Kamla_Bhasin"	"Kamla Bhasin"	1946
"http://dbpedia.org/resource/Diane_Keaton"	"Diane Keaton"	1946
"http://dbpedia.org/resource/Marina_Warner"	"Marina Warner"	1946
"http://dbpedia.org/resource/Neil_Lyndon"	"Neil Lyndon"	1946
"http://dbpedia.org/resource/Orshi_Drozdik"	"Orshi Drozdik"	1946
"http://dbpedia.org/resource/Veronica_Beechey"	"Veronica Beechey"	1946
"http://dbpedia.org/resource/Shirin_Ebadi"	"Shirin Ebadi"	1947
"http://dbpedia.org/resource/Hillary_Clinton"	"Hillary Clinton"	1947
"http://dbpedia.org/resource/Marit_Nybakk"	"Marit Nybakk"	1947
"http://dbpedia.org/resource/Camille_Paglia"	"Camille Paglia"	1947
"http://dbpedia.org/resource/Beatrix_Campbell"	"Beatrix Campbell"	1947
"http://dbpedia.org/resource/Petra_Kelly"	"Petra Kelly"	1947
"http://dbpedia.org/resource/Jane_Alpert"	"Jane Alpert"	1947
"http://dbpedia.org/resource/Martha_Nussbaum"	"Martha Nussbaum"	1947
"http://dbpedia.org/resource/Richard_J._Evans"	"Richard J. Evans"	1947
"http://dbpedia.org/resource/Murder_of_Betsy_Aardsma"	"Murder of Betsy Aardsma"	1947
"http://dbpedia.org/resource/Nadežda_Čačinovič"	"Nadežda Čačinovič"	1947
"http://dbpedia.org/resource/Nancy_Fraser"	"Nancy Fraser"	1947
"http://dbpedia.org/resource/Yūko_Tsushima"	"Yūko Tsushima"	1947
"http://dbpedia.org/resource/Gretel_Ammann"	"Gretel Ammann"	1947
"http://dbpedia.org/resource/Jan_Haaken"	"Jan Haaken"	1947
"http://dbpedia.org/resource/Tanith_Lee"	"Tanith Lee"	1947
"http://dbpedia.org/resource/Laura_Nyro"	"Laura Nyro"	1947
"http://dbpedia.org/resource/Laura_Schlessinger"	"Laura Schlessinger"	1947
"http://dbpedia.org/resource/Diane_Noomin"	"Diane Noomin"	1947
"http://dbpedia.org/resource/Clara_Ant"	"Clara Ant"	1948
"http://dbpedia.org/resource/Françoise_David"	"Françoise David"	1948
"http://dbpedia.org/resource/Carol_Smart"	"Carol Smart"	1948
"http://dbpedia.org/resource/Patricia_Hill_Collins"	"Patricia Hill Collins"	1948
"http://dbpedia.org/resource/Gudrun_Schyman"	"Gudrun Schyman"	1948
"http://dbpedia.org/resource/Jeanne_Córdova"	"Jeanne Córdova"	1948
"http://dbpedia.org/resource/Sheila_Jeffreys"	"Sheila Jeffreys"	1948
"http://dbpedia.org/resource/Carlin_Meyer"	"Carlin Meyer"	1948
"http://dbpedia.org/resource/Rose_Akua_Ampofo"	"Rose Akua Ampofo"	1948
"http://dbpedia.org/resource/Valeria_Sarmiento"	"Valeria Sarmiento"	1948
"http://dbpedia.org/resource/Viola_Roggenkamp"	"Viola Roggenkamp"	1948
"http://dbpedia.org/resource/María_Suárez_Toro"	"María Suárez Toro"	1948
"http://dbpedia.org/resource/Claude_Vivier"	"Claude Vivier"	1948
"http://dbpedia.org/resource/Gita_Sen"	"Gita Sen"	1948
"http://dbpedia.org/resource/Murasaki_Yamada"	"Murasaki Yamada"	1948
"http://dbpedia.org/resource/Thomas_Joseph_Tobin"	"Thomas Joseph Tobin"	1948
"http://dbpedia.org/resource/Lynne_Franks"	"Lynne Franks"	1948
"http://dbpedia.org/resource/Maggie_Nicols"	"Maggie Nicols"	1948
"http://dbpedia.org/resource/Barbara_Mendes"	"Barbara Mendes"	1948
"http://dbpedia.org/resource/Catherine_Hakim"	"Catherine Hakim"	1948
"http://dbpedia.org/resource/Catherine_Macleod"	"Catherine Macleod"	1948
"http://dbpedia.org/resource/Cecilia_(Spanish_singer)"	"Cecilia (Spanish singer)"	1948
"http://dbpedia.org/resource/Wendy_Rose"	"Wendy Rose"	1948
"http://dbpedia.org/resource/Joe_Andrew_(academic)"	"Joe Andrew (academic)"	1948
"http://dbpedia.org/resource/Agnieszka_Holland"	"Agnieszka Holland"	1948
"http://dbpedia.org/resource/Alda_Facio"	"Alda Facio"	1948
"http://dbpedia.org/resource/Ana_Mendieta"	"Ana Mendieta"	1948
"http://dbpedia.org/resource/Esmeralda_Santiago"	"Esmeralda Santiago"	1948
"http://dbpedia.org/resource/Barbara_Katz_Rothman"	"Barbara Katz Rothman"	1948
"http://dbpedia.org/resource/Sandra_María_Esteves"	"Sandra María Esteves"	1948
"http://dbpedia.org/resource/Jacquelyn_Grant"	"Jacquelyn Grant"	1948
"http://dbpedia.org/resource/Marleen_Gorris"	"Marleen Gorris"	1948
"http://dbpedia.org/resource/Ilana_Löwy"	"Ilana Löwy"	1948
"http://dbpedia.org/resource/Roz_Kaveney"	"Roz Kaveney"	1949
"http://dbpedia.org/resource/Judi_Bari"	"Judi Bari"	1949
"http://dbpedia.org/resource/Peng_Wan-ru"	"Peng Wan-ru"	1949
"http://dbpedia.org/resource/Gayle_Rubin"	"Gayle Rubin"	1949
"http://dbpedia.org/resource/Linda_Lovelace"	"Linda Lovelace"	1949
"http://dbpedia.org/resource/Flora_Brovina"	"Flora Brovina"	1949
"http://dbpedia.org/resource/Katha_Pollitt"	"Katha Pollitt"	1949
"http://dbpedia.org/resource/Holly_Near"	"Holly Near"	1949
"http://dbpedia.org/resource/Joséphine_Ouédraogo"	"Joséphine Ouédraogo"	1949
"http://dbpedia.org/resource/Pauline_Marois"	"Pauline Marois"	1949
"http://dbpedia.org/resource/Godfrey_Bloom"	"Godfrey Bloom"	1949
"http://dbpedia.org/resource/Slavenka_Drakulić"	"Slavenka Drakulić"	1949
"http://dbpedia.org/resource/Abdullah_Öcalan"	"Abdullah Öcalan"	1949
"http://dbpedia.org/resource/Dorothy_Allison"	"Dorothy Allison"	1949
"http://dbpedia.org/resource/Martin_Amis"	"Martin Amis"	1949
"http://dbpedia.org/resource/Meryl_Streep"	"Meryl Streep"	1949
"http://dbpedia.org/resource/Shahnaz_Fatmi"	"Shahnaz Fatmi"	1949
"http://dbpedia.org/resource/Rosemary_Hennessy"	"Rosemary Hennessy"	1950
"http://dbpedia.org/resource/Sara_Maitland"	"Sara Maitland"	1950
"http://dbpedia.org/resource/Patricia_Soltysik"	"Patricia Soltysik"	1950
"http://dbpedia.org/resource/Nadine_Strossen"	"Nadine Strossen"	1950
"http://dbpedia.org/resource/Jenni_Murray"	"Jenni Murray"	1950
"http://dbpedia.org/resource/Sarah_Dunant"	"Sarah Dunant"	1950
"http://dbpedia.org/resource/Andrea_R_Canaan"	"Andrea R Canaan"	1950
"http://dbpedia.org/resource/Lynda_Schraufnagel"	"Lynda Schraufnagel"	1950
"http://dbpedia.org/resource/Sueli_Carneiro"	"Sueli Carneiro"	1950
"http://dbpedia.org/resource/Cecilia_Alvarez"	"Cecilia Alvarez"	1950
"http://dbpedia.org/resource/Amelia_Valcárcel"	"Amelia Valcárcel"	1950
"http://dbpedia.org/resource/Izabela_Jaruga-Nowacka"	"Izabela Jaruga-Nowacka"	1950
"http://dbpedia.org/resource/Susan_Ware"	"Susan Ware"	1950
"http://dbpedia.org/resource/T._V._Chandran"	"T. V. Chandran"	1950
"http://dbpedia.org/resource/Margaret_Downey"	"Margaret Downey"	1950
"http://dbpedia.org/resource/Margaret_Wander_Bonanno"	"Margaret Wander Bonanno"	1950
"http://dbpedia.org/resource/Marty_Kaplan"	"Marty Kaplan"	1950
"http://dbpedia.org/resource/Rebecca_Ann_King"	"Rebecca Ann King"	1950
"http://dbpedia.org/resource/Shabana_Azmi"	"Shabana Azmi"	1950
"http://dbpedia.org/resource/Rajeswari_Sunder_Rajan"	"Rajeswari Sunder Rajan"	1950
"http://dbpedia.org/resource/Sigrun_Hoel"	"Sigrun Hoel"	1951
"http://dbpedia.org/resource/Starhawk"	"Starhawk"	1951
"http://dbpedia.org/resource/Stevi_Jackson"	"Stevi Jackson"	1951
"http://dbpedia.org/resource/Laura_Lederer"	"Laura Lederer"	1951
"http://dbpedia.org/resource/Rosie_Boycott,_Baroness_Boycott"	"Rosie Boycott, Baroness Boycott"	1951
"http://dbpedia.org/resource/Rita_Laura_Segato"	"Rita Laura Segato"	1951
"http://dbpedia.org/resource/Li_Xiaojiang"	"Li Xiaojiang"	1951
"http://dbpedia.org/resource/Rush_Limbaugh"	"Rush Limbaugh"	1951
"http://dbpedia.org/resource/Louise_Jameson"	"Louise Jameson"	1951
"http://dbpedia.org/resource/Aída_García_Naranjo"	"Aída García Naranjo"	1951
"http://dbpedia.org/resource/Catherine_Obianuju_Acholonu"	"Catherine Obianuju Acholonu"	1951
"http://dbpedia.org/resource/Adina_Bar-On"	"Adina Bar-On"	1951
"http://dbpedia.org/resource/Ai_Nagai"	"Ai Nagai"	1951
"http://dbpedia.org/resource/Cándida_Martínez_López"	"Cándida Martínez López"	1951
"http://dbpedia.org/resource/Hamid_Dabashi"	"Hamid Dabashi"	1951
"http://dbpedia.org/resource/Islah_Jad"	"Islah Jad"	1951
"http://dbpedia.org/resource/Adriana_Monti"	"Adriana Monti"	1951
"http://dbpedia.org/resource/John_Gray_(American_author)"	"John Gray (American author)"	1951
"http://dbpedia.org/resource/Lakshmi_Chandrashekar"	"Lakshmi Chandrashekar"	1951
"http://dbpedia.org/resource/Enikő_Bollobás"	"Enikő Bollobás"	1952
"http://dbpedia.org/resource/Siri_Hangeland"	"Siri Hangeland"	1952
"http://dbpedia.org/resource/Olive_Morris"	"Olive Morris"	1952
"http://dbpedia.org/resource/Vandana_Shiva"	"Vandana Shiva"	1952
