item,itemLabel,year,genre,genreLabel
http://www.wikidata.org/entity/Q1309970,Guy Hocquenghem,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7149256,Paul Barwick,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7803938,Tim McFeeley,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5441677,Felice D. Gaer,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q125565956,Lorenza Machín,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q532124,Ian Martin,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q611335,Vann Nath,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q100751199,Dave Lowe,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q2580818,Chana Safrai,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2915288,Susan Moller Okin,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2924402,Brenda Howard,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16107221,Kamla Bhasin,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q393409,Žarko Puhovski,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q437741,Mary-Claire King,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q444262,Jeff Halper,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q452736,Nataša Kandić,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q469863,Irene Fernandez,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q476220,Arseny Roginsky,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q55906141,Rafe Pomerance,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q51695476,Marjorie Bear Don't Walk,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q492975,Galina Starovoytova,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3200724,Kuwasi Balagoon,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3743778,Ferruccio Castellano,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q18349404,Crystal Jang,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3341085,Nicole Malinconi,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5234998,David Hill,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q56823597,Ruth Meena,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q57983186,Mariama Keïta,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4831950,Ayşenur Zarakolu,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q114869446,Richard C. Wandel,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q102226319,Emmanuèle de Lesseps,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q984360,Pius Ncube,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q62913618,Dunya Verwey,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18511965,Kim Jung-sook,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4401418,Yuly Rybakov,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q28355026,Vladimirs Bogdanovs,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q119800218,Barbara Smith,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4122683,Pyotr Voys,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4140213,Semen Gluzman,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4192309,Yosyf Zisels,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q1984424,Nguyen Van Ly,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q2012353,Abdullah al-Mansouri,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2060838,Paul Larudee,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q26923430,Felicia Elizondo,1946,http://www.wikidata.org/entity/Q1052281,trans woman
http://www.wikidata.org/entity/Q29452639,Jearld Moldenhauer,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q355188,Roméo Dallaire,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q16063667,Elisabeth Møller Jensen,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4264248,Valentina Melnikova,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2866896,Viktor Popkov,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q16594810,Anette Fischer,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16766228,Alejandro Iaccarino,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q108908936,Jens Dahl,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q110418668,Eny Moreira,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3784652,Valery Abramkin,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q85626246,Susana Chiarotti,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q112121584,Mario Devandas,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q113821946,Rainer Huhle,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q113876655,Akhtar Hussain,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q106268819,Bärbel Kampmann,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q54818588,Frances Wasserlein,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q12085934,Volodymyr Butkevych,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q12121924,Mykola Matusevych,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q12736661,Nicolae Gheorghe,1946,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q12842024,Q12842024,1946,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q273909,Lee Soon-ok,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q274277,Małgorzata Braunek,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q298133,Rebiya Kadeer,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q347706,Alaksandar Milinkievič,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q131152,Shirin Ebadi,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4276620,Natalia Malakhovskaia,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q533897,Karla Jay,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5888960,Tulasi Munda,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5978456,Lola Liceras,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6159509,Jaran Ditapichai,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6207203,Jocelynne Scutt,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q42562601,Suzette Robichon,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q42835933,Nurser Öztunali,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q104228450,Guido Vael,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q107410902,Jan Zobel,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q25158584,Marjan Sax,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1578031,Hans-Peter Hoogen,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6001954,Marta Lamas,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6151099,Jane Alpert,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7323634,Richard Adams,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7634277,Sue Sanders,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5483430,Sergio Aguayo,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5515941,Gabriela Brimmer,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q711080,Geronimo Pratt,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5092712,Cheryl Clarke,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q27595496,Rita Myers,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6743654,Malika Umazheva,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15957063,Sonja Eggerickx,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q27980164,Anna Stewart,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q28819125,Gabriele Raether,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q20242604,Manfred Baumgardt,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3291491,Marie-Angélique Savané,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3378561,Beatrix Campbell,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5086428,Charmaine White Face,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q55946887,Gloria Nielfa Cristobal,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q62035273,Petra de Vries,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q100605523,Ernestine Ronai,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15430839,Shahid Nadeem,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q1089679,Tamaki Matsuoka,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1393117,Ivo Banac,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5648501,Hank Wilson,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5944761,José Pérez Ocaña,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6176224,Fredrik Silverstolpe,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6707622,Lydia Foy,1947,http://www.wikidata.org/entity/Q1052281,trans woman
http://www.wikidata.org/entity/Q17350952,Simone Susskind,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4415775,Aleksei Semjonov,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q61831025,Bernárd J. Lynch,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q60487880,Pura Velarde,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q120239077,Lorraine Fontana,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q122354615,Juan José Quintans,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4776603,Antonio Fernandez Saenz,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4795321,Arnold Zable,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q65055422,Donna Personna,1947,http://www.wikidata.org/entity/Q1052281,trans woman
http://www.wikidata.org/entity/Q7967366,Wang Bingzhang,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q2583303,Bob van den Bos,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q5364752,Ellen Bass,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6197953,Jim Salinger,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q42343908,Adriana Calvo,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4327925,Yuli Nudelman,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q96101676,Brigette Boucheron,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q98398390,Pilar Sentís Zuazola-Cigorraga,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18711628,Rasmea Odeh,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q124629548,Noureya al-Sadani,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q124733809,Annie Chemla,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16734878,Ljiljana Raičević,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q10861532,Zuzana Dienstbierová,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q11881524,Matthew Goniwe,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q48842806,Annette Aschoff,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2899519,Bertrand Favreau,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q2902857,Valeriy Marchenko,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3595473,Hawa Abdi,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3716782,Duško Kondor,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6873989,Miroslav Lehký,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7351957,Roberto de Miranda,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q20069322,Lyudmyla Porokhniak-Hanovska,1947,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q115257813,Carlos Alberto Medeiros,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q55771445,Saïd Bouziri,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21515963,Ehsan Ullah Khan,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q21709746,Baek Nam-gi,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q15064364,Vyacheslav Bakhmin,1947,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q193346,Henning Mankell,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q269976,Laura Pollán,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q283559,Rajagopal P. V.,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q43776,Willi Resetarits,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q146276,Stephen Bright,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q89373495,Robert Brokl,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4894592,Sheila Jeffreys,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q101034,Rainer Hoffschildt,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q109549,Michael Bochow,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q271468,Gudrun Schyman,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q431975,Murasaki Yamada,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q435866,Marleen Gorris,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q453835,Pamela Sargent,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5855521,Luis Alberto Corvalán,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q106824655,Bonnie Jeanne Tinker,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q23006340,Selma Sevenhuijsen,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q26251226,Aisha Al-Mana,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q41702196,Veronika Minder,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q42298565,Nadja Ringart,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1836821,Scott Smith,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7160717,Peggy Phelan,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7612492,Steve Endean,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q9666487,Brenda Lee,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2157322,Robert Goss,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q15558005,Irene Natividad,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16120410,Mandy Carter,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16583407,José María Covarrubias,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q360961,Natan Sharansky,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q379853,Akın Birdal,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q439633,Sonja Biserko,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q482694,Jeon Tae-il,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q11997096,Randi Reese,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q110716263,Ann Giagni,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q111669483,Turid Eikvam,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2591566,Wolfgang Theis,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3259354,Loraine Hutchins,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4817397,Jean O'Leary,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3074005,Florence Montreynaud,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3148612,Ilana Löwy,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3311648,Michèle Le Dœuff,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q5079773,Charles Kernaghan,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q117792390,Bernard Sellier,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q104530956,Vesna Kesić,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q15481021,Zorica Jevremović,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q108444133,Mahbouba Seraj,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1158288,Damayanti Tambay,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q1452355,Fred Hampton,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6147867,Jamison Green,1948,http://www.wikidata.org/entity/Q2449503,trans man
http://www.wikidata.org/entity/Q6165488,Javier Díez Canseco,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q16120811,Andrew Eiva,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q16926160,Gail Levin,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q16941635,Carmiña Navia Velasco,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q17420750,Annemarie Goedmakers,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q18608234,Hilligje Kok-Bisschop,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q4455698,Valery Terekhov,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q29122278,Orlando Balbo,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q59056612,Marie-Françoise Gonin,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q112117587,Clara Rosa Gagliardone Rivarola,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7449959,Şenal Sarıhan,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q30153737,Dorothea Wilson,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q2391178,Tamara Chikunova,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19673,Al Gore,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q172466,Steven Chu,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q33322864,Xizhe Wang,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q42755244,Balghis Badri,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q43291777,Jamie Kalven,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q579481,Jean Le Bitoux,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q4828822,Avigdor Feldman,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q23682305,Diana Mines,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q8075345,Zura Bitiyeva,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q9317738,Franco Mella,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q17402690,Nabam Atum,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q18001546,Oinikhol Bobonazarova,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q19289061,Lennart Binder,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q123439973,Ahmed Hrezni,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q19959424,Alganesh Fessaha,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q7356335,Rod Quantock,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q110086137,Yousuf Mustikhan,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3066848,Farhang Ghassemi,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3349837,Ogulsapar Muradova,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3430326,Francisco Soberón Garrido,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3485110,Sion Assidon,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q3532868,Toujan al-Faisal,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q3558301,Viktor Kaisiepo,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q24958836,Po Dharma,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q26037486,María Suérez Toro,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q26769506,Q26769506,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q26869394,Konstantin Borovoi,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q27119186,Roxana D’Escobar,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q6892426,Mohammad Seifzadeh,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q6933659,Mukundan C. Menon,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q7159453,Pedro Argüelles Morán,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q65031165,Pastora Dominga González Viéitez,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q75164951,Obioma Nwaorgu,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q52669581,Nia Kurniasi Ardikoesoema,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q88960423,Chato Galante,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q90319293,Moira Rayner,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q53783838,Ûssarĸak K'ujaukitsoĸ,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q106909500,Leonor Zamora,1948,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q47003325,Aldyn Mckean,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q12227877,Ali Al-Dumayni,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q12735575,Mihnea Berindei,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q1927531,Michael Genner,1948,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q543381,Iris Marion Young,1949,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q270115,Nurit Peled-Elhanan,1949,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q48410,Richard Gere,1949,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q145726,Blase Bonpane,1949,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q149760,Ahmed Subhy Mansour,1949,http://www.wikidata.org/entity/Q6581097,male
http://www.wikidata.org/entity/Q407,Linda Lovelace,1949,http://www.wikidata.org/entity/Q6581072,female
http://www.wikidata.org/entity/Q90605392,Robby Browne,1949,http://www.wikidata.org/entity/Q6581097,male
