item,itemLabel,occupation,occupationLabel
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q482980,author
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q482980,author
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q482980,author
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q482980,author
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15319501,social scientist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15319501,social scientist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15319501,social scientist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q15319501,social scientist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q597248,Silvia Federici,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6726209,Madalena Barbosa,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q6726209,Madalena Barbosa,http://www.wikidata.org/entity/Q1235152,documentalist
http://www.wikidata.org/entity/Q6726209,Madalena Barbosa,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q6726209,Madalena Barbosa,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q3080752,France Théoret,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q3080752,France Théoret,http://www.wikidata.org/entity/Q214917,playwright
http://www.wikidata.org/entity/Q3080752,France Théoret,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q3080752,France Théoret,http://www.wikidata.org/entity/Q6625963,novelist
http://www.wikidata.org/entity/Q3080752,France Théoret,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q3080752,France Théoret,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q439435,Shin Suk-ja,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4152861,Loyola Guzmán,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q4152861,Loyola Guzmán,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q9251804,Èitan Finkelštejn,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q9251804,Èitan Finkelštejn,http://www.wikidata.org/entity/Q169470,physicist
http://www.wikidata.org/entity/Q9251804,Èitan Finkelštejn,http://www.wikidata.org/entity/Q181043,dissident
http://www.wikidata.org/entity/Q9251804,Èitan Finkelštejn,http://www.wikidata.org/entity/Q1238570,political scientist
http://www.wikidata.org/entity/Q9251804,Èitan Finkelštejn,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q9251804,Èitan Finkelštejn,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q17776082,Gerd Fleischer,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q6111117,Jack Baker,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q3511457,Séverine Auffret,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q3511457,Séverine Auffret,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q3511457,Séverine Auffret,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q3511457,Séverine Auffret,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q3511457,Séverine Auffret,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q19502104,Christel Neudeck,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q65090572,Marty Robinson,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7447116,Sekai Holland,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q7447116,Sekai Holland,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q17181923,Khemais Chammari,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q17181923,Khemais Chammari,http://www.wikidata.org/entity/Q193391,diplomat
http://www.wikidata.org/entity/Q17181923,Khemais Chammari,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q10964627,Iqbāl Barakah,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q10964627,Iqbāl Barakah,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q10964627,Iqbāl Barakah,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5565005,Gisèle Côté-Harper,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q5565005,Gisèle Côté-Harper,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5565005,Gisèle Côté-Harper,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q7938770,Vladimiro Roca,http://www.wikidata.org/entity/Q188094,economist
http://www.wikidata.org/entity/Q7938770,Vladimiro Roca,http://www.wikidata.org/entity/Q618694,fighter pilot
http://www.wikidata.org/entity/Q7938770,Vladimiro Roca,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q16591775,Christine Jackson,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q113543679,Trinidad Falcés,http://www.wikidata.org/entity/Q11499147,political activist
http://www.wikidata.org/entity/Q113543679,Trinidad Falcés,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q113543679,Trinidad Falcés,http://www.wikidata.org/entity/Q66288471,trans activist
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,http://www.wikidata.org/entity/Q121594,professor
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,http://www.wikidata.org/entity/Q2306091,sociologist
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,http://www.wikidata.org/entity/Q11513337,athletics competitor
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,http://www.wikidata.org/entity/Q13219447,sports journalist
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,http://www.wikidata.org/entity/Q15980158,non-fiction writer
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q28869630,Canan Arın,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q28869630,Canan Arın,http://www.wikidata.org/entity/Q185351,jurist
http://www.wikidata.org/entity/Q28869630,Canan Arın,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q52635155,Michelle Coquillat,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q52635155,Michelle Coquillat,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q119856937,ABilly S. Jones-Hennin,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q121811115,Lorne Warneke,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q121811115,Lorne Warneke,http://www.wikidata.org/entity/Q211346,psychiatrist
http://www.wikidata.org/entity/Q121811115,Lorne Warneke,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,http://www.wikidata.org/entity/Q2306091,sociologist
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,http://www.wikidata.org/entity/Q8142883,criminologist
http://www.wikidata.org/entity/Q5213944,Dan Massey,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q5213944,Dan Massey,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5213944,Dan Massey,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q4686780,Liviu Cornel Babeș,http://www.wikidata.org/entity/Q1028181,painter
http://www.wikidata.org/entity/Q4686780,Liviu Cornel Babeș,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5304425,Syed Abdus Samad,http://www.wikidata.org/entity/Q188094,economist
http://www.wikidata.org/entity/Q5304425,Syed Abdus Samad,http://www.wikidata.org/entity/Q212238,civil servant
http://www.wikidata.org/entity/Q5304425,Syed Abdus Samad,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,http://www.wikidata.org/entity/Q34074720,feminist
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q102162766,Hadja Mariama Sow,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q102162766,Hadja Mariama Sow,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q106367225,Janice McLaughlin,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q106367225,Janice McLaughlin,http://www.wikidata.org/entity/Q55631411,religious sister
http://www.wikidata.org/entity/Q42746569,Imelda Molokomme,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q42746569,Imelda Molokomme,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q44919320,Ángeles Ruíz-Tagle,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q44919320,Ángeles Ruíz-Tagle,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q44919320,Ángeles Ruíz-Tagle,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q44919320,Ángeles Ruíz-Tagle,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q92938669,Lois Kittson,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q92938669,Lois Kittson,http://www.wikidata.org/entity/Q156839,cook
http://www.wikidata.org/entity/Q92938669,Lois Kittson,http://www.wikidata.org/entity/Q211423,goldsmith
http://www.wikidata.org/entity/Q92938669,Lois Kittson,http://www.wikidata.org/entity/Q855091,guitarist
http://www.wikidata.org/entity/Q92938669,Lois Kittson,http://www.wikidata.org/entity/Q1792450,art historian
http://www.wikidata.org/entity/Q92938669,Lois Kittson,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q109837723,Q109837723,http://www.wikidata.org/entity/Q2526255,film director
http://www.wikidata.org/entity/Q109837723,Q109837723,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q109985106,Kari Austbø,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q109985106,Kari Austbø,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q60025367,Gladys Lanza,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q12340174,Ulla Dahlerup,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q12340174,Ulla Dahlerup,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q12340174,Ulla Dahlerup,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q12340174,Ulla Dahlerup,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q61987035,Cathy Cade,http://www.wikidata.org/entity/Q483501,artist
http://www.wikidata.org/entity/Q61987035,Cathy Cade,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q120984166,Patricia A. Goldman,http://www.wikidata.org/entity/Q212238,civil servant
http://www.wikidata.org/entity/Q120984166,Patricia A. Goldman,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q53767416,Fadhila Boumendjel-Chitour,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q53767416,Fadhila Boumendjel-Chitour,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q53767416,Fadhila Boumendjel-Chitour,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q115743081,Hazel Brown,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q115743081,Hazel Brown,http://www.wikidata.org/entity/Q95918159,consumer rights activist
http://www.wikidata.org/entity/Q236173,Chantal Mouffe,http://www.wikidata.org/entity/Q1238570,political scientist
http://www.wikidata.org/entity/Q236173,Chantal Mouffe,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q236173,Chantal Mouffe,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q236173,Chantal Mouffe,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6767372,Mark Diesendorf,http://www.wikidata.org/entity/Q3400985,academic
http://www.wikidata.org/entity/Q6767372,Mark Diesendorf,http://www.wikidata.org/entity/Q3578589,environmentalist
http://www.wikidata.org/entity/Q6767372,Mark Diesendorf,http://www.wikidata.org/entity/Q61048378,climate activist
http://www.wikidata.org/entity/Q355066,Bob Avakian,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q355066,Bob Avakian,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q355066,Bob Avakian,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q355066,Bob Avakian,http://www.wikidata.org/entity/Q16323111,peace activist
http://www.wikidata.org/entity/Q355066,Bob Avakian,http://www.wikidata.org/entity/Q18814623,autobiographer
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q181043,dissident
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q295537,Eduard Limonov,http://www.wikidata.org/entity/Q6051619,opinion journalist
http://www.wikidata.org/entity/Q447114,Cisca Dresselhuys,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q447114,Cisca Dresselhuys,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q48779,Ukshin Hoti,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q48779,Ukshin Hoti,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q48779,Ukshin Hoti,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q48779,Ukshin Hoti,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q48779,Ukshin Hoti,http://www.wikidata.org/entity/Q16323111,peace activist
http://www.wikidata.org/entity/Q5210637,Dale Spender,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q5210637,Dale Spender,http://www.wikidata.org/entity/Q16308156,scholar of English
http://www.wikidata.org/entity/Q5210637,Dale Spender,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q149373,Rachel Oestreicher Bernheim,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q103695,Manfred Salzgeber,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q103695,Manfred Salzgeber,http://www.wikidata.org/entity/Q2526255,film director
http://www.wikidata.org/entity/Q103695,Manfred Salzgeber,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q28389,screenwriter
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q487596,dramaturge
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q4853732,children's writer
http://www.wikidata.org/entity/Q266661,Lyudmila Ulitskaya,http://www.wikidata.org/entity/Q12144794,prose writer
http://www.wikidata.org/entity/Q7815083,Tom Brougham,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,http://www.wikidata.org/entity/Q1234713,theologian
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5982631,Luis Acevedo Andrade,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q5982631,Luis Acevedo Andrade,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5982631,Luis Acevedo Andrade,http://www.wikidata.org/entity/Q12713481,laborer
http://www.wikidata.org/entity/Q3615894,Héctor Maseda Gutiérrez,http://www.wikidata.org/entity/Q901,scientist
http://www.wikidata.org/entity/Q3615894,Héctor Maseda Gutiérrez,http://www.wikidata.org/entity/Q81096,engineer
http://www.wikidata.org/entity/Q3615894,Héctor Maseda Gutiérrez,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q3615894,Héctor Maseda Gutiérrez,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q3615894,Héctor Maseda Gutiérrez,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q23893641,Makota Valdina,http://www.wikidata.org/entity/Q974144,educator
http://www.wikidata.org/entity/Q23893641,Makota Valdina,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q23893641,Makota Valdina,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6161552,Victoria Saavedra,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q12494809,Liem Soei Liong,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q12494809,Liem Soei Liong,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q769050,Augusto Alejandro Zúñiga Paz,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q769050,Augusto Alejandro Zúñiga Paz,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q22442963,Ida Dequeecker,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q22442963,Ida Dequeecker,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q22442963,Ida Dequeecker,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q23006292,Iteke Weeda,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q23006292,Iteke Weeda,http://www.wikidata.org/entity/Q2306091,sociologist
http://www.wikidata.org/entity/Q23006292,Iteke Weeda,http://www.wikidata.org/entity/Q6051619,opinion journalist
http://www.wikidata.org/entity/Q23006292,Iteke Weeda,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q17171169,Lex Watson,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,http://www.wikidata.org/entity/Q177220,singer
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,http://www.wikidata.org/entity/Q245068,comedian
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,http://www.wikidata.org/entity/Q5420718,exotic dancer
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q3217565,Lani Ka‘ahumanu,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q3217565,Lani Ka‘ahumanu,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7036815,Nila Heredia,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q7036815,Nila Heredia,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q7036815,Nila Heredia,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q16106167,Sally Wishart Armstrong,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q16106167,Sally Wishart Armstrong,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q16106167,Sally Wishart Armstrong,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q7285937,Rajeev Dhavan,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q96193590,Manuela Saborido Muñoz,http://www.wikidata.org/entity/Q483501,artist
http://www.wikidata.org/entity/Q96193590,Manuela Saborido Muñoz,http://www.wikidata.org/entity/Q3178518,vedette
http://www.wikidata.org/entity/Q96193590,Manuela Saborido Muñoz,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,http://www.wikidata.org/entity/Q81096,engineer
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,http://www.wikidata.org/entity/Q170790,mathematician
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q23893641,Makota Valdina,http://www.wikidata.org/entity/Q974144,educator
http://www.wikidata.org/entity/Q23893641,Makota Valdina,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q23893641,Makota Valdina,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q30069848,Mia Yamamoto,http://www.wikidata.org/entity/Q512345,criminal defense lawyer
http://www.wikidata.org/entity/Q30069848,Mia Yamamoto,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q20558210,Lee Brewster,http://www.wikidata.org/entity/Q43845,businessperson
http://www.wikidata.org/entity/Q20558210,Lee Brewster,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q452300,Souhayr Belhassen,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q452300,Souhayr Belhassen,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q4066117,Nikolay Andrushchenko,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4066117,Nikolay Andrushchenko,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q4094928,Valery Borshchyov,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q4094928,Valery Borshchyov,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4094928,Valery Borshchyov,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q4094928,Valery Borshchyov,http://www.wikidata.org/entity/Q17276321,member of the State Duma
http://www.wikidata.org/entity/Q3341018,Nicole Brossard,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q3341018,Nicole Brossard,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q3341018,Nicole Brossard,http://www.wikidata.org/entity/Q3455803,director
http://www.wikidata.org/entity/Q3341018,Nicole Brossard,http://www.wikidata.org/entity/Q6625963,novelist
http://www.wikidata.org/entity/Q3341018,Nicole Brossard,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6419103,Kiyoshi Kuromiya,http://www.wikidata.org/entity/Q1021386,civil rights advocate
http://www.wikidata.org/entity/Q6419103,Kiyoshi Kuromiya,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q6419103,Kiyoshi Kuromiya,http://www.wikidata.org/entity/Q96034777,HIV/AIDS activist
http://www.wikidata.org/entity/Q6774562,Martha Shelley,http://www.wikidata.org/entity/Q36180,writer
