item,itemLabel,year
http://www.wikidata.org/entity/Q63322940,Marie-Thérèse Auffray,1912
http://www.wikidata.org/entity/Q23306738,Cora Ratto de Sadosky,1912
http://www.wikidata.org/entity/Q598214,Delia Parodi,1913
http://www.wikidata.org/entity/Q436758,Marguerite Legot,1913
http://www.wikidata.org/entity/Q2892588,Bchira Ben Mrad,1913
http://www.wikidata.org/entity/Q1841327,Dominique Rolin,1913
http://www.wikidata.org/entity/Q3292257,Marie-Thérèse Eyquem,1913
http://www.wikidata.org/entity/Q3319669,Moloud Khanlari,1913
http://www.wikidata.org/entity/Q28955449,Jane Phillips-Gay,1913
http://www.wikidata.org/entity/Q67324148,Maria Doriath,1913
http://www.wikidata.org/entity/Q78007491,Eumelia Hernández,1913
http://www.wikidata.org/entity/Q4158563,Elizabeth Sneyers,1913
http://www.wikidata.org/entity/Q5363029,Elizabeth Janeway,1913
http://www.wikidata.org/entity/Q5953865,Juana Quesada,1913
http://www.wikidata.org/entity/Q16492111,Dulce del Moral,1913
http://www.wikidata.org/entity/Q18610890,María Bruguera Pérez,1913
http://www.wikidata.org/entity/Q19801208,Mari Ellis,1913
http://www.wikidata.org/entity/Q153248,Marguerite Duras,1914
http://www.wikidata.org/entity/Q1515573,Gertrud Heinzelmann,1914
http://www.wikidata.org/entity/Q1894824,Margaret Ekpo,1914
http://www.wikidata.org/entity/Q95990042,Hélène Michel-Wolfromm,1914
http://www.wikidata.org/entity/Q7253044,Prunella Stack,1914
http://www.wikidata.org/entity/Q55700752,Maura Breslin,1914
http://www.wikidata.org/entity/Q56417420,Gunhild Emanuelsen,1914
http://www.wikidata.org/entity/Q8023480,Wim Hora Adema,1914
http://www.wikidata.org/entity/Q62079693,Birgitte Weis Bentzon,1914
http://www.wikidata.org/entity/Q15968111,Vera Houghton,1914
http://www.wikidata.org/entity/Q24646332,Elizabeth W. Crandall,1914
http://www.wikidata.org/entity/Q12180708,Amīnah al-Saʿīd,1914
http://www.wikidata.org/entity/Q6514418,Lee Lorch,1915
http://www.wikidata.org/entity/Q12329476,Nynne Koch,1915
http://www.wikidata.org/entity/Q20748116,María Cristina Vilanova,1915
http://www.wikidata.org/entity/Q104782462,Wang Yun,1916
http://www.wikidata.org/entity/Q5052921,Catherine Shipe East,1916
http://www.wikidata.org/entity/Q95889574,Eve Rudin,1916
http://www.wikidata.org/entity/Q50380380,Aicha Bellagha,1916
http://www.wikidata.org/entity/Q1903120,Marthe Gosteli,1917
http://www.wikidata.org/entity/Q2034302,Joke Stoffels-van Haaften,1917
http://www.wikidata.org/entity/Q3301350,Musine Kokalari,1917
http://www.wikidata.org/entity/Q3406982,Veselinka Malinska,1917
http://www.wikidata.org/entity/Q108467363,Lucia Piave Tosi,1917
http://www.wikidata.org/entity/Q16017542,Estelle Ramey,1917
http://www.wikidata.org/entity/Q117244210,Q117244210,1917
http://www.wikidata.org/entity/Q19289854,Antònia Fontanillas Borràs,1917
http://www.wikidata.org/entity/Q20273595,Paula Kassell,1917
http://www.wikidata.org/entity/Q20410036,Aida Fahmy,1917
http://www.wikidata.org/entity/Q213122,Betty Ford,1918
http://www.wikidata.org/entity/Q2875133,Azilda Marchand,1918
http://www.wikidata.org/entity/Q1774069,Eva Kolstad,1918
http://www.wikidata.org/entity/Q106525888,Maria Groza,1918
http://www.wikidata.org/entity/Q6763307,Marii Hasegawa,1918
http://www.wikidata.org/entity/Q6851008,Mildred Persinger,1918
http://www.wikidata.org/entity/Q124516506,Daphne Gollan,1918
http://www.wikidata.org/entity/Q40933,Eva Perón,1919
http://www.wikidata.org/entity/Q16017428,Fran Hosken,1919
http://www.wikidata.org/entity/Q465721,Andrée Chedid,1920
http://www.wikidata.org/entity/Q273035,Benoîte Groult,1920
http://www.wikidata.org/entity/Q437057,Catharina Halkes,1920
http://www.wikidata.org/entity/Q449734,Elaine Morgan,1920
http://www.wikidata.org/entity/Q2848963,Andrée Michel,1920
http://www.wikidata.org/entity/Q3061387,Evelyn O'Bomsawin,1920
http://www.wikidata.org/entity/Q5246909,Rosine Lewin,1920
http://www.wikidata.org/entity/Q52226153,Adèle Hauwel,1920
http://www.wikidata.org/entity/Q6743873,Malkat Ed-Dar Mohamed,1920
http://www.wikidata.org/entity/Q55956839,Baya Jurquet,1920
http://www.wikidata.org/entity/Q56823703,Rebecca Mulira,1920
http://www.wikidata.org/entity/Q16138658,Kanitha Wichiencharoen,1920
http://www.wikidata.org/entity/Q3051126,Elise M. Boulding,1920
http://www.wikidata.org/entity/Q98094834,Adja Rose Basse,1920
http://www.wikidata.org/entity/Q100411437,Alison Gent,1920
http://www.wikidata.org/entity/Q77729,Ursula Franklin,1921
http://www.wikidata.org/entity/Q234604,Betty Friedan,1921
http://www.wikidata.org/entity/Q2804005,Sienie Strikwerda,1921
http://www.wikidata.org/entity/Q3242526,Lise Thiry,1921
http://www.wikidata.org/entity/Q3984302,Teresa Mattei,1921
http://www.wikidata.org/entity/Q62080686,Jytte Christensen,1921
http://www.wikidata.org/entity/Q114391016,Margot Roth,1921
http://www.wikidata.org/entity/Q23592282,Gladys Adda,1921
http://www.wikidata.org/entity/Q520204,Irène Pétry,1922
http://www.wikidata.org/entity/Q442556,Haydée Santamaría Cuadrado,1922
http://www.wikidata.org/entity/Q2309344,Cobi Schreijer,1922
http://www.wikidata.org/entity/Q3416437,Radhia Haddad,1922
http://www.wikidata.org/entity/Q28549690,Laurie Salas,1922
http://www.wikidata.org/entity/Q102037550,Marge Frantz,1922
http://www.wikidata.org/entity/Q42677353,Lola Lange,1922
http://www.wikidata.org/entity/Q5338594,Edith Konecky,1922
http://www.wikidata.org/entity/Q5702853,Helen Milliken,1922
http://www.wikidata.org/entity/Q94694236,Georgia Litwack,1922
http://www.wikidata.org/entity/Q109321802,Mary Assad,1922
http://www.wikidata.org/entity/Q62019715,Charlotte Hauglustaine,1922
http://www.wikidata.org/entity/Q62080034,Eva Rude,1922
http://www.wikidata.org/entity/Q13751494,Lieve Denys,1922
http://www.wikidata.org/entity/Q112135696,Ilse Henar-Hewitt,1922
http://www.wikidata.org/entity/Q16560436,Giuliana Dal Pozzo,1922
http://www.wikidata.org/entity/Q18214523,Anna Delso,1922
http://www.wikidata.org/entity/Q20724002,Mamia Chentouf,1922
http://www.wikidata.org/entity/Q78784329,Marie-Thérèse Cuvelliez,1923
http://www.wikidata.org/entity/Q90840960,Helen Levine,1923
http://www.wikidata.org/entity/Q94696525,Beatrice Slama,1923
http://www.wikidata.org/entity/Q96778682,Janet Irwin,1923
http://www.wikidata.org/entity/Q47037281,Joan Bielski,1923
http://www.wikidata.org/entity/Q62081379,Rita Knudsen,1923
http://www.wikidata.org/entity/Q19752983,Umi Sardjono,1923
http://www.wikidata.org/entity/Q22693059,Gabriele Miller,1923
http://www.wikidata.org/entity/Q21556,Mercedes Valdivieso,1924
http://www.wikidata.org/entity/Q2488041,Lillian Rubin,1924
http://www.wikidata.org/entity/Q2324581,Liesbeth den Uyl,1924
http://www.wikidata.org/entity/Q105080965,Anne Gayle Ingram,1924
http://www.wikidata.org/entity/Q4251067,Shamsiah Fakeh,1924
http://www.wikidata.org/entity/Q4858842,Barbara Curthoys,1924
http://www.wikidata.org/entity/Q6034343,Inji Aflatoun,1924
http://www.wikidata.org/entity/Q13060285,Hena Das,1924
http://www.wikidata.org/entity/Q18707098,Simone Iff,1924
http://www.wikidata.org/entity/Q20737323,Allie Hixson,1924
http://www.wikidata.org/entity/Q2975011,Claire Bonenfant,1925
http://www.wikidata.org/entity/Q3177162,Jenny Plocki,1925
http://www.wikidata.org/entity/Q73361263,Linda Matar,1925
http://www.wikidata.org/entity/Q5363169,Elizabeth Martínez,1925
http://www.wikidata.org/entity/Q43375646,Mary Coco Maltez de Callejas,1925
http://www.wikidata.org/entity/Q109637025,Miriam Kresses Slifkin,1925
http://www.wikidata.org/entity/Q54766336,Djamila Debèche,1925
http://www.wikidata.org/entity/Q62079721,Bodil Graae,1925
http://www.wikidata.org/entity/Q62156103,Betty Fisher,1925
http://www.wikidata.org/entity/Q16645660,Jeannette Laot,1925
http://www.wikidata.org/entity/Q21552307,Mary Jean Crenshaw Tully,1925
http://www.wikidata.org/entity/Q21597994,Khatijun Nissa Siraj,1925
http://www.wikidata.org/entity/Q2731236,Nancy Spero,1926
http://www.wikidata.org/entity/Q3206025,Fré Vooys-Bosma,1926
http://www.wikidata.org/entity/Q28701820,Yaroslava Plaviuk,1926
http://www.wikidata.org/entity/Q4927323,Bloeme Evers-Emden,1926
http://www.wikidata.org/entity/Q87268850,Baby Johannessen,1926
http://www.wikidata.org/entity/Q50348436,Éliane Vogel-Polsky,1926
http://www.wikidata.org/entity/Q54766336,Djamila Debèche,1926
http://www.wikidata.org/entity/Q7372427,Roxcy Bolton,1926
http://www.wikidata.org/entity/Q62913625,Cisca Pattipilohy,1926
http://www.wikidata.org/entity/Q21600394,Toni Carabillo,1926
http://www.wikidata.org/entity/Q533510,Barbara Bergmann,1927
http://www.wikidata.org/entity/Q219353,Rosalynn Carter,1927
http://www.wikidata.org/entity/Q2800766,Rosario Ibarra de Piedra,1927
http://www.wikidata.org/entity/Q27899314,Khalida Zahir,1927
http://www.wikidata.org/entity/Q106588349,Corrine Grad Coleman,1927
http://www.wikidata.org/entity/Q42666589,Akua Asabea Ayisi,1927
http://www.wikidata.org/entity/Q45843259,Leïla Menchari,1927
http://www.wikidata.org/entity/Q46997917,Fatou Djibo,1927
http://www.wikidata.org/entity/Q5936669,Josefina Samper Rojas,1927
http://www.wikidata.org/entity/Q109084533,Violeta Sara-Lafosse,1927
http://www.wikidata.org/entity/Q19766231,Eleanor Tufts,1927
http://www.wikidata.org/entity/Q22810318,Thérèse Clerc,1927
http://www.wikidata.org/entity/Q99515363,Astra Blaug,1927
http://www.wikidata.org/entity/Q124528,Radka Donnell,1928
http://www.wikidata.org/entity/Q241392,Mary Daly,1928
http://www.wikidata.org/entity/Q266185,Natalie Zemon Davis,1928
http://www.wikidata.org/entity/Q267335,Shulamit Aloni,1928
http://www.wikidata.org/entity/Q2404866,Ankie Peypers,1928
http://www.wikidata.org/entity/Q2436796,Françoise Collin,1928
http://www.wikidata.org/entity/Q78063205,Manuela Galeote,1928
http://www.wikidata.org/entity/Q4022845,Yolande Fox,1928
http://www.wikidata.org/entity/Q4894305,Bernice Sandler,1928
http://www.wikidata.org/entity/Q107268386,Vilda Ciurlo,1928
http://www.wikidata.org/entity/Q110548567,Elena Tchalidy,1928
http://www.wikidata.org/entity/Q56823312,Fatima Talib Ismaʿil,1928
http://www.wikidata.org/entity/Q7934662,Virginia Whitehill,1928
http://www.wikidata.org/entity/Q21018576,Elisabeth Hannover-Drück,1928
http://www.wikidata.org/entity/Q23770523,Zelda D'Aprano,1928
http://www.wikidata.org/entity/Q464389,Mariama Bâ,1929
http://www.wikidata.org/entity/Q181659,Ursula K. Le Guin,1929
http://www.wikidata.org/entity/Q270705,Adrienne Rich,1929
http://www.wikidata.org/entity/Q271931,Marilyn French,1929
http://www.wikidata.org/entity/Q3218777,Laure Moghaizel,1929
http://www.wikidata.org/entity/Q78457359,Fatou Souko,1929
http://www.wikidata.org/entity/Q106910195,Cynthia Cunningham,1929
http://www.wikidata.org/entity/Q5460648,Florence Howe,1929
http://www.wikidata.org/entity/Q46749743,Si Felicetti,1929
http://www.wikidata.org/entity/Q52144878,Sira Diop,1929
http://www.wikidata.org/entity/Q6297380,Joyce Appleby,1929
http://www.wikidata.org/entity/Q54301370,Satya Rani Chadha,1929
http://www.wikidata.org/entity/Q56510201,Sylvia Meehan,1929
http://www.wikidata.org/entity/Q11549017,Tamae Mizuta,1929
http://www.wikidata.org/entity/Q59530001,Emma Vorlat,1929
http://www.wikidata.org/entity/Q13157541,Margaret MacCurtain,1929
http://www.wikidata.org/entity/Q62913572,Noor van Crevel,1929
http://www.wikidata.org/entity/Q19544856,Françoise Janicot,1929
http://www.wikidata.org/entity/Q19721951,Ilse Fuskova,1929
http://www.wikidata.org/entity/Q19802043,Marijke Wuthrich-van der Vlist,1929
http://www.wikidata.org/entity/Q21512128,Glen Tomasetti,1929
http://www.wikidata.org/entity/Q28918,Luce Irigaray,1930
http://www.wikidata.org/entity/Q2780641,Lily Boeykens,1930
http://www.wikidata.org/entity/Q2888052,Hylkje Goïnga,1930
http://www.wikidata.org/entity/Q3341100,Nicole Pasquier,1930
http://www.wikidata.org/entity/Q28332824,Ariane Amsberg,1930
http://www.wikidata.org/entity/Q67218424,Anne-Marie Storrer,1930
http://www.wikidata.org/entity/Q106713361,Frances Patai,1930
http://www.wikidata.org/entity/Q42562719,Françoise Basch,1930
http://www.wikidata.org/entity/Q4746339,Amina Cachalia,1930
http://www.wikidata.org/entity/Q4768318,Anne Ewing,1930
http://www.wikidata.org/entity/Q110805987,Stella Madzimbamuto,1930
http://www.wikidata.org/entity/Q11959387,Aslaug Moksnes,1930
http://www.wikidata.org/entity/Q115164569,Mavis Robertson,1930
http://www.wikidata.org/entity/Q17580385,Monique Van Tichelen,1930
http://www.wikidata.org/entity/Q19818461,Christiane Gilles,1930
http://www.wikidata.org/entity/Q533778,Sally Miller Gearhart,1931
http://www.wikidata.org/entity/Q172766,Merlin Stone,1931
http://www.wikidata.org/entity/Q1898113,Marijke van Hemeldonck,1931
http://www.wikidata.org/entity/Q1982054,Andreas Burnier,1931
http://www.wikidata.org/entity/Q3242515,Lise Payette,1931
http://www.wikidata.org/entity/Q72981004,Zahidé Machado Neto,1931
http://www.wikidata.org/entity/Q3658850,Carla Lonzi,1931
http://www.wikidata.org/entity/Q5354295,Eleanor Humes Haney,1931
http://www.wikidata.org/entity/Q89881528,Chantal Rogerat,1931
http://www.wikidata.org/entity/Q50862225,Marjolaine Chevallier,1931
http://www.wikidata.org/entity/Q6443608,Kumari Jayawardena,1931
http://www.wikidata.org/entity/Q109061859,Cora Ferro Calabrese,1931
http://www.wikidata.org/entity/Q61946148,An Dekker,1931
http://www.wikidata.org/entity/Q62080131,Hanna Joensen,1931
http://www.wikidata.org/entity/Q16945722,Adeline Magloire Chancy,1931
http://www.wikidata.org/entity/Q19587799,Margaretha Hundt,1931
http://www.wikidata.org/entity/Q19875807,Vivian Lynn,1931
http://www.wikidata.org/entity/Q22442748,Simone Chapuis-Bischof,1931
http://www.wikidata.org/entity/Q89786,Elfriede Gerstl,1932
http://www.wikidata.org/entity/Q3289561,Marcelle Marini,1932
http://www.wikidata.org/entity/Q28083528,Elena Urrutia,1932
http://www.wikidata.org/entity/Q3766263,Giovanna Pala,1932
http://www.wikidata.org/entity/Q4990313,Barbro Werkmäster,1932
http://www.wikidata.org/entity/Q6684697,Pnina Peli,1932
http://www.wikidata.org/entity/Q110129138,Rona M. Fields,1932
http://www.wikidata.org/entity/Q11666351,Aiko Iijima,1932
http://www.wikidata.org/entity/Q62913619,Stephanie de Voogd,1932
http://www.wikidata.org/entity/Q116748666,Emily Naffer,1932
http://www.wikidata.org/entity/Q18738721,Leonore Davidoff,1932
http://www.wikidata.org/entity/Q1398131,Fatima Ahmed Ibrahim,1932
http://www.wikidata.org/entity/Q465011,Nancy Friday,1933
http://www.wikidata.org/entity/Q152824,Susan Sontag,1933
http://www.wikidata.org/entity/Q214661,Steve Shirley,1933
http://www.wikidata.org/entity/Q2492882,Joke Smit,1933
http://www.wikidata.org/entity/Q1710043,Joyce Piliso-Seroke,1933
http://www.wikidata.org/entity/Q2197654,Ageeth Scherphuis,1933
http://www.wikidata.org/entity/Q2291199,Mireille Cottenjé,1933
http://www.wikidata.org/entity/Q105905546,Sukumari Sekhar,1933
http://www.wikidata.org/entity/Q30081257,Radhia Ihsan,1933
http://www.wikidata.org/entity/Q86914200,Assa Coulibaly,1933
http://www.wikidata.org/entity/Q47074364,Marie Coleman,1933
http://www.wikidata.org/entity/Q6780651,Mary Roy,1933
http://www.wikidata.org/entity/Q107538654,Sue Hardesty,1933
http://www.wikidata.org/entity/Q60181119,Maria Antónia Palla,1933
http://www.wikidata.org/entity/Q12625419,Hong Sook-ja,1933
http://www.wikidata.org/entity/Q14276722,Riet Bons-Storm,1933
http://www.wikidata.org/entity/Q16093657,Anne Innis Dagg,1933
http://www.wikidata.org/entity/Q21997804,Joyce Mitchell Cook,1933
http://www.wikidata.org/entity/Q2331110,Nel van Beek,1933
http://www.wikidata.org/entity/Q463319,Audre Lorde,1934
http://www.wikidata.org/entity/Q231178,Gloria Steinem,1934
http://www.wikidata.org/entity/Q292268,Kate Millett,1934
http://www.wikidata.org/entity/Q84054441,Alison Roxburgh,1934
http://www.wikidata.org/entity/Q104765715,Marysa Navarro,1934
http://www.wikidata.org/entity/Q43296833,Pijkel Schröder,1934
http://www.wikidata.org/entity/Q48340826,Mercedes Olivera Bustamante,1934
http://www.wikidata.org/entity/Q6990155,Nellie Wong,1934
http://www.wikidata.org/entity/Q107005682,Barbara Agonia,1934
http://www.wikidata.org/entity/Q53710035,Rita Arditti,1934
http://www.wikidata.org/entity/Q7312611,Renate Simson,1934
http://www.wikidata.org/entity/Q16655612,Layla Balabakki,1934
http://www.wikidata.org/entity/Q17106547,Kjellaug Pettersen,1934
http://www.wikidata.org/entity/Q18934829,Alessandra Comini,1934
http://www.wikidata.org/entity/Q23907195,Evangelina García Prince,1934
http://www.wikidata.org/entity/Q1321945,John Wijngaards,1935
http://www.wikidata.org/entity/Q434521,Susan Brownmiller,1935
http://www.wikidata.org/entity/Q3362583,Paola Tabet,1935
http://www.wikidata.org/entity/Q66363348,Meriem Belmihoub,1935
http://www.wikidata.org/entity/Q70059784,Denise Lardner Carmody,1935
http://www.wikidata.org/entity/Q76314663,Doris Veillette,1935
http://www.wikidata.org/entity/Q105330424,Norma L. Kelsey,1935
http://www.wikidata.org/entity/Q106231990,Helga Laake,1935
http://www.wikidata.org/entity/Q106910329,Harriet Trudell,1935
http://www.wikidata.org/entity/Q6759251,Margaret Carter,1935
http://www.wikidata.org/entity/Q116448336,Iris Barbara Merrill,1935
http://www.wikidata.org/entity/Q16439735,Berthe Lutgen,1935
http://www.wikidata.org/entity/Q17621356,Anne Zelensky,1935
http://www.wikidata.org/entity/Q26712725,Fadéla M'Rabet,1935
http://www.wikidata.org/entity/Q1051041,Nh. Dini,1936
http://www.wikidata.org/entity/Q11093,Valerie Solanas,1936
http://www.wikidata.org/entity/Q239131,Evelyn Fox Keller,1936
http://www.wikidata.org/entity/Q273385,Marge Piercy,1936
http://www.wikidata.org/entity/Q284025,Carol Gilligan,1936
http://www.wikidata.org/entity/Q2740625,Annelien Kappeyne van de Coppello,1936
http://www.wikidata.org/entity/Q2856963,Antoinette Fouque,1936
http://www.wikidata.org/entity/Q84601657,Margot Badran,1936
http://www.wikidata.org/entity/Q102220091,Jane Sherron De Hart,1936
http://www.wikidata.org/entity/Q6193088,Jill Tweedie,1936
http://www.wikidata.org/entity/Q6707506,Lyda Verstegen,1936
http://www.wikidata.org/entity/Q107333588,Jane Prichard,1936
http://www.wikidata.org/entity/Q12324640,Lise Lauritzen Loft,1936
http://www.wikidata.org/entity/Q63253771,Elizabeth Wilson,1936
http://www.wikidata.org/entity/Q111605700,Sacramento Martí,1936
http://www.wikidata.org/entity/Q115477767,Annie Ferrey-Martin,1936
http://www.wikidata.org/entity/Q124246630,Ruth Neto,1936
http://www.wikidata.org/entity/Q16595609,Eivor Lilja,1936
http://www.wikidata.org/entity/Q21598280,Barbara Mor,1936
http://www.wikidata.org/entity/Q106941129,Martha Rosenberg,1936
http://www.wikidata.org/entity/Q97456206,Margaretha Mickwitz,1936
http://www.wikidata.org/entity/Q26840254,Ana María Pérez del Campo,1936
http://www.wikidata.org/entity/Q608112,J. Ann Tickner,1937
http://www.wikidata.org/entity/Q234964,Hélène Cixous,1937
http://www.wikidata.org/entity/Q265270,Joanna Russ,1937
http://www.wikidata.org/entity/Q2406653,Hedy d'Ancona,1937
http://www.wikidata.org/entity/Q1869505,Anneke van Baalen,1937
http://www.wikidata.org/entity/Q3144852,Hélène Rouch,1937
http://www.wikidata.org/entity/Q84729382,Lia Cigarini,1937
http://www.wikidata.org/entity/Q106088034,Zhor Zerari,1937
http://www.wikidata.org/entity/Q106910274,Renee Diamond,1937
http://www.wikidata.org/entity/Q49562472,Marlies Krämer,1937
http://www.wikidata.org/entity/Q58606778,Guljahon Bobosodiqova,1937
http://www.wikidata.org/entity/Q62081246,Mette Kunøe,1937
http://www.wikidata.org/entity/Q116136332,Ellen Malos,1937
http://www.wikidata.org/entity/Q23809742,Maya Surduts,1937
http://www.wikidata.org/entity/Q24007192,Marta Zabaleta,1937
http://www.wikidata.org/entity/Q87091,Elisabeth Schüssler Fiorenza,1938
http://www.wikidata.org/entity/Q3527967,Ti-Grace Atkinson,1938
http://www.wikidata.org/entity/Q27062971,Aïssata Kane,1938
http://www.wikidata.org/entity/Q27701734,Gille Wittig,1938
http://www.wikidata.org/entity/Q79349592,Carmen Moreno Toscano,1938
http://www.wikidata.org/entity/Q29549288,Giselle Donnard,1938
http://www.wikidata.org/entity/Q40762505,Nelly Trumel,1938
http://www.wikidata.org/entity/Q5271147,Diana E. H. Russell,1938
http://www.wikidata.org/entity/Q5298592,Dorothy Pitman Hughes,1938
http://www.wikidata.org/entity/Q47525635,Loredana Cozzi,1938
http://www.wikidata.org/entity/Q6304464,Judy Goldsmith,1938
http://www.wikidata.org/entity/Q6779083,Mary Blewett,1938
http://www.wikidata.org/entity/Q108783306,Shinobu M. Poll,1938
http://www.wikidata.org/entity/Q108880408,Virginia Elwood-Akers,1938
http://www.wikidata.org/entity/Q55243536,Alieda Verhoeven,1938
http://www.wikidata.org/entity/Q56240284,Monique Altschul,1938
http://www.wikidata.org/entity/Q58838660,Anna Bravo,1938
http://www.wikidata.org/entity/Q7372362,Roxanne Dunbar-Ortiz,1938
http://www.wikidata.org/entity/Q13458263,Cecile Rapol,1938
http://www.wikidata.org/entity/Q62913569,Hanneke van Buuren,1938
http://www.wikidata.org/entity/Q16728951,Ann Ferguson,1938
http://www.wikidata.org/entity/Q26262895,Carla Brünott,1938
http://www.wikidata.org/entity/Q26699967,Janet Petra Bonnema,1938
http://www.wikidata.org/entity/Q99534387,Claudine Rey,1938
http://www.wikidata.org/entity/Q103591,Germaine Greer,1939
http://www.wikidata.org/entity/Q112494,Johanna Dohnal,1939
http://www.wikidata.org/entity/Q441440,Judy Chicago,1939
http://www.wikidata.org/entity/Q3014996,Danielle Haase-Dubosc,1939
http://www.wikidata.org/entity/Q3050533,Eleanor Smeal,1939
http://www.wikidata.org/entity/Q27698887,Josée Contreras,1939
http://www.wikidata.org/entity/Q27702625,Namascar Shaktini,1939
http://www.wikidata.org/entity/Q3913030,Hanneke Groenteman,1939
http://www.wikidata.org/entity/Q4877146,Beatrice Faust,1939
http://www.wikidata.org/entity/Q5363102,Elizabeth Lapovsky Kennedy,1939
http://www.wikidata.org/entity/Q96612793,Barbara Meter,1939
http://www.wikidata.org/entity/Q46764968,Solveig Svanbom,1939
http://www.wikidata.org/entity/Q6772337,Esther Elam,1939
http://www.wikidata.org/entity/Q110678093,Daniela Colombo-Sacco,1939
http://www.wikidata.org/entity/Q11691461,María Xosé Queizán,1939
http://www.wikidata.org/entity/Q13466264,Christiane Ensslin,1939
http://www.wikidata.org/entity/Q62566737,Jeanne Vercheval-Vervoort,1939
http://www.wikidata.org/entity/Q19609771,Jan Boxill,1939
http://www.wikidata.org/entity/Q20740610,Rosalyn Baxandall,1939
http://www.wikidata.org/entity/Q26255966,Gon Buurman,1939
http://www.wikidata.org/entity/Q65123,Gudrun Ensslin,1940
http://www.wikidata.org/entity/Q165488,Homa Darabi,1940
http://www.wikidata.org/entity/Q242376,Fatema Mernissi,1940
http://www.wikidata.org/entity/Q299627,Carole Pateman,1940
http://www.wikidata.org/entity/Q2851675,Annie Leclerc,1940
http://www.wikidata.org/entity/Q1895752,Maria Campbell,1940
http://www.wikidata.org/entity/Q2316818,Nouchka van Brakel,1940
http://www.wikidata.org/entity/Q28522663,Olga Quiñones Fernández,1940
http://www.wikidata.org/entity/Q33252298,Suzuyo Takazato,1940
http://www.wikidata.org/entity/Q38729011,Delia Villegas Vorhauer,1940
http://www.wikidata.org/entity/Q42298452,Evelyne Rochedereux,1940
http://www.wikidata.org/entity/Q3576228,Zsuzsanna Budapest,1940
http://www.wikidata.org/entity/Q87330656,Zhour Alaoui Mdaghri,1940
http://www.wikidata.org/entity/Q92259204,Elizabeth Sewell,1940
http://www.wikidata.org/entity/Q52158987,Marie Shear,1940
http://www.wikidata.org/entity/Q6302824,Judi Patton,1940
http://www.wikidata.org/entity/Q111273043,Michele Gauthier,1940
http://www.wikidata.org/entity/Q59143386,Anna Davin,1940
http://www.wikidata.org/entity/Q59822326,Julia Sevilla Merino,1940
http://www.wikidata.org/entity/Q62554885,Helga Diekhoff,1940
http://www.wikidata.org/entity/Q63184662,Luciana Tufani,1940
http://www.wikidata.org/entity/Q115908360,Betsy Warrior,1940
http://www.wikidata.org/entity/Q21450772,Mari Jose Urruzola,1940
http://www.wikidata.org/entity/Q233362,Helen Reddy,1941
http://www.wikidata.org/entity/Q450796,Robin Morgan,1941
http://www.wikidata.org/entity/Q1708398,Josephine Donovan,1941
http://www.wikidata.org/entity/Q63865156,Laila Abou Saif,1941
http://www.wikidata.org/entity/Q106588294,Sue Lees,1941
http://www.wikidata.org/entity/Q3617946,Anne Koedt,1941
http://www.wikidata.org/entity/Q5365061,Ellen Willis,1941
http://www.wikidata.org/entity/Q49242723,Llum Ventura Gil,1941
http://www.wikidata.org/entity/Q50376370,Mai Sayegh,1941
http://www.wikidata.org/entity/Q6304405,Judy Dater,1941
http://www.wikidata.org/entity/Q53723349,Mabel Bianco,1941
http://www.wikidata.org/entity/Q15503640,Martha Burk,1941
http://www.wikidata.org/entity/Q117278001,Ana Figuera,1941
http://www.wikidata.org/entity/Q26692015,Itziar Lozano,1941
http://www.wikidata.org/entity/Q3566566,Wassyla Tamzali,1941
http://www.wikidata.org/entity/Q597248,Silvia Federici,1942
http://www.wikidata.org/entity/Q62919,Alice Schwarzer,1942
http://www.wikidata.org/entity/Q64397,Shere Hite,1942
http://www.wikidata.org/entity/Q236950,Erica Jong,1942
http://www.wikidata.org/entity/Q237211,Anita Roddick,1942
http://www.wikidata.org/entity/Q450796,Robin Morgan,1942
http://www.wikidata.org/entity/Q2362502,Evelien Eshuis,1942
http://www.wikidata.org/entity/Q2851711,Annie Sugier,1942
http://www.wikidata.org/entity/Q2876204,Aïcha Lemsine,1942
http://www.wikidata.org/entity/Q3080752,France Théoret,1942
http://www.wikidata.org/entity/Q3180469,Sharon Olds,1942
http://www.wikidata.org/entity/Q3511457,Séverine Auffret,1942
http://www.wikidata.org/entity/Q102162766,Hadja Mariama Sow,1942
http://www.wikidata.org/entity/Q42746569,Imelda Molokomme,1942
http://www.wikidata.org/entity/Q4992091,Carol Hanisch,1942
http://www.wikidata.org/entity/Q5362323,Elizabeth Anne Reid,1942
http://www.wikidata.org/entity/Q5571368,Gloria Feldt,1942
http://www.wikidata.org/entity/Q92938669,Lois Kittson,1942
http://www.wikidata.org/entity/Q44919320,Ángeles Ruíz-Tagle,1942
http://www.wikidata.org/entity/Q6726209,Madalena Barbosa,1942
http://www.wikidata.org/entity/Q109837723,Q109837723,1942
http://www.wikidata.org/entity/Q109985106,Kari Austbø,1942
http://www.wikidata.org/entity/Q10964627,Iqbāl Barakah,1942
http://www.wikidata.org/entity/Q11971888,Gerd von der Lippe,1942
http://www.wikidata.org/entity/Q61987035,Cathy Cade,1942
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,1942
http://www.wikidata.org/entity/Q12340174,Ulla Dahlerup,1942
http://www.wikidata.org/entity/Q115743081,Hazel Brown,1942
http://www.wikidata.org/entity/Q20857375,Ria Jaarsma,1942
