item,itemLabel,year,lieunaissance,lieunaissanceLabel,coordinates
http://www.wikidata.org/entity/Q149636,Wael Khalil,1965,http://www.wikidata.org/entity/Q79,Egypt,Point(29.0 27.0)
http://www.wikidata.org/entity/Q6202982,Jiranun Sakultangphaisal,1965,http://www.wikidata.org/entity/Q1012639,Sakon Nakhon,Point(104.145555555 17.156388888)
http://www.wikidata.org/entity/Q633081,Michael E. Mann,1965,http://www.wikidata.org/entity/Q49164,Amherst,Point(-72.516667 42.366667)
http://www.wikidata.org/entity/Q2434379,Timo Lewandovsky,1965,http://www.wikidata.org/entity/Q1726,Munich,Point(11.575 48.1375)
http://www.wikidata.org/entity/Q146238,Stephen Bradberry,1966,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
http://www.wikidata.org/entity/Q23664263,Small Luk,1966,http://www.wikidata.org/entity/Q8646,Hong Kong,Point(114.158611111 22.278333333)
http://www.wikidata.org/entity/Q464924,Maryam Namazie,1966,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q4665984,Abdullah Demirbaş,1966,http://www.wikidata.org/entity/Q83387,Diyarbakır,Point(40.236666666 37.910833333)
http://www.wikidata.org/entity/Q4794376,Arn Chorn-Pond,1966,http://www.wikidata.org/entity/Q748336,Battambang,Point(103.198333333 13.102777777)
http://www.wikidata.org/entity/Q340046,Roya Hakakian,1966,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q13071782,Ma Thida,1966,http://www.wikidata.org/entity/Q836,Myanmar,Point(96.0 22.0)
http://www.wikidata.org/entity/Q15287483,Malini Chib,1966,http://www.wikidata.org/entity/Q1348,Kolkata,Point(88.3638815 22.5726723)
http://www.wikidata.org/entity/Q13071782,Ma Thida,1966,http://www.wikidata.org/entity/Q37995,Yangon,Point(96.16 16.795)
http://www.wikidata.org/entity/Q121789478,Dare Odumuye,1966,http://www.wikidata.org/entity/Q183298,Ibadan,Point(3.916666666 7.396388888)
http://www.wikidata.org/entity/Q20747107,Norma Inés Aguilar León,1966,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
http://www.wikidata.org/entity/Q125569438,Begoña Barras,1966,http://www.wikidata.org/entity/Q623549,Puerto de la Cruz,Point(-16.55 28.416667)
http://www.wikidata.org/entity/Q21580710,Tahir Elçi,1966,http://www.wikidata.org/entity/Q821363,Cizre,Point(42.18484 37.33024)
http://www.wikidata.org/entity/Q29404758,Tamara Sujú,1966,http://www.wikidata.org/entity/Q1533,Caracas,Point(-66.933333333 10.5)
http://www.wikidata.org/entity/Q111660575,Marisa Vidal Collazo,1966,http://www.wikidata.org/entity/Q2997414,Corme,Point(-8.97088769 43.26757524)
http://www.wikidata.org/entity/Q111660575,Marisa Vidal Collazo,1966,http://www.wikidata.org/entity/Q2997414,Corme,Point(-8.9629 43.265)
http://www.wikidata.org/entity/Q117707087,Elsa Oblitas Roselio,1966,http://www.wikidata.org/entity/Q1050443,Catavi,Point(-66.56472222 -18.41361111)
http://www.wikidata.org/entity/Q104029336,Josephine Effah-Chukwuma,1966,http://www.wikidata.org/entity/Q815913,Lagos,Point(3.75 6.583333333)
http://www.wikidata.org/entity/Q105451088,Ricardo Llamas,1966,http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,Point(-15.431388888 28.127222222)
http://www.wikidata.org/entity/Q104239,Christian Scheuß,1966,http://www.wikidata.org/entity/Q3069,Bottrop,Point(6.925269444 51.52325)
http://www.wikidata.org/entity/Q97187436,Nato Shavlakadze,1966,http://www.wikidata.org/entity/Q994,Tbilisi,Point(44.7925 41.7225)
http://www.wikidata.org/entity/Q5254964,Delwin Vriend,1966,http://www.wikidata.org/entity/Q1933076,Sioux Center,Point(-96.173333333 43.076666666)
http://www.wikidata.org/entity/Q4141734,Alexei Golovan,1966,http://www.wikidata.org/entity/Q135466,Dubna,Point(37.15 56.75)
http://www.wikidata.org/entity/Q111225933,Lorena Pizarro,1966,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q5443367,Feng Congde,1966,http://www.wikidata.org/entity/Q19770,Sichuan,Point(103.0 30.0)
http://www.wikidata.org/entity/Q6946687,Mya Aye,1966,http://www.wikidata.org/entity/Q836,Myanmar,Point(96.0 22.0)
http://www.wikidata.org/entity/Q65048303,Xabier Arakistain,1966,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q4397237,Olga Romanova,1966,http://www.wikidata.org/entity/Q141358,Lyubertsy,Point(37.894444444 55.678333333)
http://www.wikidata.org/entity/Q5105831,Chris Bartlett,1966,http://www.wikidata.org/entity/Q1345,Philadelphia,Point(-75.163611111 39.952777777)
http://www.wikidata.org/entity/Q25231046,Pyone Cho,1966,http://www.wikidata.org/entity/Q37995,Yangon,Point(96.16 16.795)
http://www.wikidata.org/entity/Q65088016,Renata Kim,1966,http://www.wikidata.org/entity/Q31487,Kraków,Point(19.937222222 50.061388888)
http://www.wikidata.org/entity/Q12206168,Gameela Ismail,1966,http://www.wikidata.org/entity/Q85,Cairo,Point(31.235833333 30.044444444)
http://www.wikidata.org/entity/Q610332,Chai Ling,1966,http://www.wikidata.org/entity/Q373101,Rizhao,Point(119.433055555 35.416388888)
http://www.wikidata.org/entity/Q28018742,Frank Richter,1966,http://www.wikidata.org/entity/Q2079,Leipzig,Point(12.375 51.34)
http://www.wikidata.org/entity/Q116234321,Neptün Soyer,1966,http://www.wikidata.org/entity/Q199723,Balıkesir,Point(27.884166666 39.651111111)
http://www.wikidata.org/entity/Q63284557,Roger Hallam,1966,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.0 54.6)
http://www.wikidata.org/entity/Q371648,Teresa Forcades,1966,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q469763,Roya Toloui,1966,http://www.wikidata.org/entity/Q643430,Baneh,Point(45.885277777 35.9975)
http://www.wikidata.org/entity/Q19664860,Rebecca Masika Katsuva,1966,http://www.wikidata.org/entity/Q38257337,Katana,Point(28.8138364 -2.224957)
http://www.wikidata.org/entity/Q112560048,Aleksandr Vladimirovič Čerkasov,1966,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q76450728,Kate Osborne,1966,http://www.wikidata.org/entity/Q375314,Folkestone,Point(1.179444444 51.079166666)
http://www.wikidata.org/entity/Q15071710,Chris Beck,1966,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
http://www.wikidata.org/entity/Q16196631,Josephine Obiajulu Odumakin,1966,http://www.wikidata.org/entity/Q147975,Zaria,Point(7.7 11.066666666)
http://www.wikidata.org/entity/Q23419417,James Obergefell,1966,http://www.wikidata.org/entity/Q608207,Sandusky,Point(-82.7092 41.4467)
http://www.wikidata.org/entity/Q109100412,María Ysabel Cedano,1966,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q18098690,Nick Grono,1966,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q52223624,Rebecca Gomperts,1966,http://www.wikidata.org/entity/Q3001,Paramaribo,Point(-55.166666666 5.866666666)
http://www.wikidata.org/entity/Q5619579,Guo Feixiong,1966,http://www.wikidata.org/entity/Q1196709,Gucheng County,Point(115.9651 37.3472)
http://www.wikidata.org/entity/Q1751948,Sibylle Hamann,1966,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
http://www.wikidata.org/entity/Q105532012,Ana Lucia Martins,1966,http://www.wikidata.org/entity/Q41115,Santa Catarina,Point(-50.49 -27.27)
http://www.wikidata.org/entity/Q234104,Shirley Manson,1966,http://www.wikidata.org/entity/Q23436,Edinburgh,Point(-3.189166666 55.953333333)
http://www.wikidata.org/entity/Q19753618,Mauricio Valiente,1966,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q7982634,Wendy Curry,1966,http://www.wikidata.org/entity/Q724,Maine,Point(-69.0 45.5)
http://www.wikidata.org/entity/Q1049488,Vladimir Ryzhkov,1966,http://www.wikidata.org/entity/Q193380,Rubtsovsk,Point(81.2 51.516666666)
http://www.wikidata.org/entity/Q16732777,Mónica Feria Tinta,1966,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q1569845,Hakan Taş,1966,http://www.wikidata.org/entity/Q1023301,Kemah,Point(39.035555555 39.602777777)
http://www.wikidata.org/entity/Q21539802,Ellie Lust,1966,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
http://www.wikidata.org/entity/Q108674430,Leonid Sudalenka,1966,http://www.wikidata.org/entity/Q1808720,Brahin District,Point(30.266666666 51.783333333)
http://www.wikidata.org/entity/Q3860107,Mohamed Elmoutaoikil,1966,http://www.wikidata.org/entity/Q685870,"Assa, Morocco",Point(-9.426944444 28.608611111)
http://www.wikidata.org/entity/Q11084833,Fang Zheng,1966,http://www.wikidata.org/entity/Q185684,Hefei,Point(117.28083 31.86389)
http://www.wikidata.org/entity/Q519709,Jennifer Zeng,1966,http://www.wikidata.org/entity/Q19770,Sichuan,Point(103.0 30.0)
http://www.wikidata.org/entity/Q5664938,Harris Khalique,1966,http://www.wikidata.org/entity/Q843,Pakistan,Point(71.0 30.0)
http://www.wikidata.org/entity/Q5664938,Harris Khalique,1966,http://www.wikidata.org/entity/Q8660,Karachi,Point(67.01 24.86)
http://www.wikidata.org/entity/Q16196737,Albert Toney III,1966,http://www.wikidata.org/entity/Q49179,Worcester,Point(-71.798888888 42.271388888)
http://www.wikidata.org/entity/Q4761944,Angana P. Chatterji,1966,http://www.wikidata.org/entity/Q1348,Kolkata,Point(88.3638815 22.5726723)
http://www.wikidata.org/entity/Q56823498,Jide Macaulay,1966,http://www.wikidata.org/entity/Q1033,Nigeria,Point(8.0 9.0)
http://www.wikidata.org/entity/Q56823498,Jide Macaulay,1966,http://www.wikidata.org/entity/Q205817,London Borough of Islington,Point(-0.102222222 51.541666666)
http://www.wikidata.org/entity/Q4322630,Andrey Novikov,1966,http://www.wikidata.org/entity/Q193413,Rybinsk,Point(38.833333333 58.05)
http://www.wikidata.org/entity/Q62581438,Tejshree Thapa,1966,http://www.wikidata.org/entity/Q3037,Kathmandu,Point(85.32 27.71)
http://www.wikidata.org/entity/Q18158191,Marc Solomon,1966,http://www.wikidata.org/entity/Q41819,Kansas City,Point(-94.583333333 39.05)
http://www.wikidata.org/entity/Q29122428,Norma Ledezma Ortega,1966,http://www.wikidata.org/entity/Q2652329,Rosales Municipality,Point(-105.766666666 28.233333333)
http://www.wikidata.org/entity/Q106366913,Yinka Odumakin,1966,http://www.wikidata.org/entity/Q11008758,Ife North,Point(4.4475 7.266944444)
http://www.wikidata.org/entity/Q106366913,Yinka Odumakin,1966,http://www.wikidata.org/entity/Q11008758,Ife North,Point(4.46667 7.36667)
http://www.wikidata.org/entity/Q1417300,Micha Schulze,1967,http://www.wikidata.org/entity/Q183,Germany,Point(10.0 51.0)
http://www.wikidata.org/entity/Q2086609,Philipp Braun,1967,http://www.wikidata.org/entity/Q3806,Tübingen,Point(9.055555555 48.52)
http://www.wikidata.org/entity/Q2622862,Parvin Ardalan,1967,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q4967767,Sara Mohammad,1967,http://www.wikidata.org/entity/Q191204,Sulaymaniyah,Point(45.433333333 35.55)
http://www.wikidata.org/entity/Q76434885,Martin Newell,1967,http://www.wikidata.org/entity/Q2321784,Walthamstow,Point(-0.0211 51.584)
http://www.wikidata.org/entity/Q106509765,Lydie Beassemda,1967,http://www.wikidata.org/entity/Q3659,N'Djamena,Point(15.05 12.11)
http://www.wikidata.org/entity/Q107465804,Sylvie Fofana,1967,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.19 8.06)
http://www.wikidata.org/entity/Q107465804,Sylvie Fofana,1967,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.0 8.33333)
http://www.wikidata.org/entity/Q116695354,Mónica Astorga Cremona,1967,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q7765045,Julia Serano,1967,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.5795 39.828175)
http://www.wikidata.org/entity/Q5709257,Siamak Ghaderi,1967,http://www.wikidata.org/entity/Q794,Iran,Point(53.0 32.0)
http://www.wikidata.org/entity/Q123735485,Diego Mignone,1967,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
http://www.wikidata.org/entity/Q28230074,Julieta Paredes Carvajal,1967,http://www.wikidata.org/entity/Q1491,La Paz,Point(-68.133333333 -16.495833333)
http://www.wikidata.org/entity/Q97356542,Jade Elektra,1967,http://www.wikidata.org/entity/Q49255,Tampa,Point(-82.458611111 27.9475)
http://www.wikidata.org/entity/Q20880575,Jordan Cantwell,1967,http://www.wikidata.org/entity/Q1384,New York,Point(-75.0 43.0)
http://www.wikidata.org/entity/Q26702679,Rodjaraeg Wattanapanit,1967,http://www.wikidata.org/entity/Q743005,Mae Hong Son,Point(97.97 19.301111111)
http://www.wikidata.org/entity/Q105646807,Claudia Virginia Samayoa,1967,http://www.wikidata.org/entity/Q1555,Guatemala City,Point(-90.52525 14.609861111)
http://www.wikidata.org/entity/Q16734324,Claudia Paz y Paz,1967,http://www.wikidata.org/entity/Q774,Guatemala,Point(-90.25 15.5)
http://www.wikidata.org/entity/Q9089930,Zhou Fengsuo,1967,http://www.wikidata.org/entity/Q5826,Xi'an,Point(108.942222222 34.261111111)
http://www.wikidata.org/entity/Q542530,Niloofar Beyzaie,1967,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q104595282,Aderonke Apata,1967,http://www.wikidata.org/entity/Q1033,Nigeria,Point(8.0 9.0)
http://www.wikidata.org/entity/Q106413009,Rosa Cursach Salas,1967,http://www.wikidata.org/entity/Q715970,Artà,Point(3.351244444 39.695158333)
http://www.wikidata.org/entity/Q100563686,Elena Liptser,1967,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q468099,Aslı Erdoğan,1967,http://www.wikidata.org/entity/Q406,Istanbul,Point(28.960277777 41.01)
http://www.wikidata.org/entity/Q29036348,Rajee Narinesingh,1967,http://www.wikidata.org/entity/Q18419,Brooklyn,Point(-73.990277777 40.692777777)
http://www.wikidata.org/entity/Q1334414,Maziar Bahari,1967,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q124726752,Sandra Álvarez,1967,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
http://www.wikidata.org/entity/Q1951952,Muhsin Hendricks,1967,http://www.wikidata.org/entity/Q5465,Cape Town,Point(18.423888888 -33.925277777)
http://www.wikidata.org/entity/Q2448645,Sami Ben Gharbia,1967,http://www.wikidata.org/entity/Q189546,Bizerte,Point(9.873888888 37.274444444)
http://www.wikidata.org/entity/Q95692050,Rushan Abbas,1967,http://www.wikidata.org/entity/Q16959,Ürümqi,Point(87.6125 43.8225)
http://www.wikidata.org/entity/Q1509768,Monty Arnold,1967,http://www.wikidata.org/entity/Q2758,Mönchengladbach,Point(6.433333333 51.2)
http://www.wikidata.org/entity/Q931450,John Feldmann,1967,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q29906280,Rebekah Robertson,1967,http://www.wikidata.org/entity/Q23276,Surrey,Point(-0.45 51.25)
http://www.wikidata.org/entity/Q85317569,Mustafa Al-Kadhimi,1967,http://www.wikidata.org/entity/Q311315,Kadhimiya,Point(44.34 33.383055555)
http://www.wikidata.org/entity/Q2643601,Alexandra Karle,1967,http://www.wikidata.org/entity/Q1794,Frankfurt,Point(8.682222222 50.110555555)
http://www.wikidata.org/entity/Q122753881,Elizabeth Andrade Huaringa,1967,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q2491437,Nina Bouraoui,1967,http://www.wikidata.org/entity/Q647,Rennes,Point(-1.680833333 48.114166666)
http://www.wikidata.org/entity/Q2895624,Mona Eltahawy,1967,http://www.wikidata.org/entity/Q134509,Port Said,Point(32.306111111 31.2625)
http://www.wikidata.org/entity/Q2640638,Aleh Woltschak,1967,http://www.wikidata.org/entity/Q2280,Minsk,Point(27.561837 53.902246)
http://www.wikidata.org/entity/Q7682658,Tang Baiqiao,1967,http://www.wikidata.org/entity/Q45761,Hunan,Point(111.8 27.4)
http://www.wikidata.org/entity/Q77038530,Bunmi Dipo Salami,1967,http://www.wikidata.org/entity/Q534917,Ekiti State,Point(5.25 7.666666666)
http://www.wikidata.org/entity/Q1044329,Carolin Emcke,1967,http://www.wikidata.org/entity/Q2899,Mülheim an der Ruhr,Point(6.8825 51.4275)
http://www.wikidata.org/entity/Q19273750,Pavel Shekhtman,1967,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q15630244,Alyeh Hulak,1967,http://www.wikidata.org/entity/Q4180374,Zhylichy,Point(29.688497 53.159432)
http://www.wikidata.org/entity/Q64009081,Drago Renteria,1967,http://www.wikidata.org/entity/Q16562,El Paso,Point(-106.488611111 31.759166666)
http://www.wikidata.org/entity/Q4688112,Sung Jae-gi,1967,http://www.wikidata.org/entity/Q20927,Daegu,Point(128.601666666 35.871666666)
http://www.wikidata.org/entity/Q3229321,Lemine Ould Dadde,1967,http://www.wikidata.org/entity/Q3688,Nouakchott,Point(-15.9785 18.08581)
http://www.wikidata.org/entity/Q3701413,Michelle Alexander,1967,http://www.wikidata.org/entity/Q30,United States of America,Point(-98.5795 39.828175)
http://www.wikidata.org/entity/Q439564,María Corina perra,1967,http://www.wikidata.org/entity/Q1533,Caracas,Point(-66.933333333 10.5)
http://www.wikidata.org/entity/Q453908,Amanda Filipacchi,1967,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q60837255,Igor Kaliapin,1967,http://www.wikidata.org/entity/Q891,Nizhny Novgorod,Point(44.0075 56.326944444)
http://www.wikidata.org/entity/Q86371224,Huda al-Daghfaq,1967,http://www.wikidata.org/entity/Q3692,Riyadh,Point(46.71 24.65)
http://www.wikidata.org/entity/Q61875364,Stella Nansikombi Makubuya,1967,http://www.wikidata.org/entity/Q1036,Uganda,Point(32.39 1.28)
http://www.wikidata.org/entity/Q55238363,Zoilamérica Ortega Murillo,1967,http://www.wikidata.org/entity/Q3274,Managua,Point(-86.273766666 12.154372222)
http://www.wikidata.org/entity/Q22279017,Mamatha Raghuveer Achanta,1967,http://www.wikidata.org/entity/Q1949850,Nalgonda,Point(79.27 17.05)
http://www.wikidata.org/entity/Q242051,Irshad Manji,1968,http://www.wikidata.org/entity/Q1036,Uganda,Point(32.39 1.28)
http://www.wikidata.org/entity/Q2518050,Habiba Djahnine,1968,http://www.wikidata.org/entity/Q48468,Miliana,Point(2.222141 36.308446)
http://www.wikidata.org/entity/Q520269,Heleen Mees,1968,http://www.wikidata.org/entity/Q10006,Hengelo,Point(6.793055555 52.265555555)
http://www.wikidata.org/entity/Q961704,Wu Lihong,1968,http://www.wikidata.org/entity/Q1015788,Yixing,Point(119.823888888 31.369722222)
http://www.wikidata.org/entity/Q7597252,Stalin K,1968,http://www.wikidata.org/entity/Q1061,Gujarat,Point(72.655 23.22)
http://www.wikidata.org/entity/Q56402324,Isabel García Sánchez,1968,http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,Point(-15.431388888 28.127222222)
http://www.wikidata.org/entity/Q107465804,Sylvie Fofana,1968,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.19 8.06)
http://www.wikidata.org/entity/Q107465804,Sylvie Fofana,1968,http://www.wikidata.org/entity/Q3286018,Mankono department,Point(-6.0 8.33333)
http://www.wikidata.org/entity/Q63729668,Uge Sangil,1968,http://www.wikidata.org/entity/Q201689,La Palma,Point(-17.866666666 28.666666666)
http://www.wikidata.org/entity/Q5431066,Faisal Kutty,1968,http://www.wikidata.org/entity/Q1186,Kerala,Point(76.3 10.0)
http://www.wikidata.org/entity/Q57813405,Ainara Ruiz,1968,http://www.wikidata.org/entity/Q14318,Vitoria-Gasteiz,Point(-2.673055555 42.846666666)
http://www.wikidata.org/entity/Q50825682,kimura byol-nathalie lemoine,1968,http://www.wikidata.org/entity/Q16520,Busan,Point(129.075 35.18)
http://www.wikidata.org/entity/Q44742097,Isabelle Darbellay Métrailler,1968,http://www.wikidata.org/entity/Q68956,Martigny,Point(7.072777777 46.1)
http://www.wikidata.org/entity/Q110926718,Uschi Unsinn,1968,http://www.wikidata.org/entity/Q132278,Bad Windsheim,Point(10.416666666 49.5)
http://www.wikidata.org/entity/Q58980478,María María Acha-Kutscher,1968,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q58918706,Viji Penkoottu,1968,http://www.wikidata.org/entity/Q28729,Kozhikode,Point(75.780277777 11.247777777)
http://www.wikidata.org/entity/Q19963113,Suzana Lipovac,1968,http://www.wikidata.org/entity/Q1022,Stuttgart,Point(9.18 48.7775)
http://www.wikidata.org/entity/Q19892940,Jalila Khamis Koko,1968,http://www.wikidata.org/entity/Q465490,South Kordofan,Point(29.883333333 11.133333333)
http://www.wikidata.org/entity/Q27979004,Fatuma Ali Saman,1968,http://www.wikidata.org/entity/Q1477874,Mandera County,Point(40.6667 3.41667)
http://www.wikidata.org/entity/Q27862283,Elisa Mussajewa,1968,http://www.wikidata.org/entity/Q5196,Grozny,Point(45.698611111 43.3125)
http://www.wikidata.org/entity/Q97399484,Q97399484,1968,http://www.wikidata.org/entity/Q105455,Miass,Point(60.1 55.05)
http://www.wikidata.org/entity/Q73134928,Michela Bovolenta,1968,http://www.wikidata.org/entity/Q12724,Ticino,Point(8.816666666 46.316666666)
http://www.wikidata.org/entity/Q125211587,Clara Wolfram Perez,1968,http://www.wikidata.org/entity/Q586,Bonn,Point(7.099722222 50.733888888)
http://www.wikidata.org/entity/Q16239550,Bob Fu,1968,http://www.wikidata.org/entity/Q43407,Shandong,Point(118.4 36.4)
http://www.wikidata.org/entity/Q107724913,Marina García Burgos,1968,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q15830710,Park Sang-hak,1968,http://www.wikidata.org/entity/Q423,North Korea,Point(127.0 40.0)
http://www.wikidata.org/entity/Q107264700,Moji Solar-Wilson,1968,http://www.wikidata.org/entity/Q5995177,Ijero,Point(5.08333 7.81667)
http://www.wikidata.org/entity/Q107264700,Moji Solar-Wilson,1968,http://www.wikidata.org/entity/Q5995177,Ijero,Point(5.056944444 7.845833333)
http://www.wikidata.org/entity/Q501180,Andreas Weiß,1968,http://www.wikidata.org/entity/Q4122,Wolfenbüttel,Point(10.536944444 52.162222222)
http://www.wikidata.org/entity/Q65262871,Q65262871,1968,http://www.wikidata.org/entity/Q2091658,Salihorsk District,Point(27.533333 52.816667)
http://www.wikidata.org/entity/Q610164,Wu'erkaixi,1968,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
http://www.wikidata.org/entity/Q15895620,Gina Chen,1968,http://www.wikidata.org/entity/Q15897444,Taichung,
http://www.wikidata.org/entity/Q96774,David Berger,1968,http://www.wikidata.org/entity/Q2999,Würzburg,Point(9.929444444 49.794444444)
http://www.wikidata.org/entity/Q237654,Lisa Loeb,1968,http://www.wikidata.org/entity/Q584451,Bethesda,Point(-77.0946459 38.9848265)
http://www.wikidata.org/entity/Q444103,Cristina Fallarás Sánchez,1968,http://www.wikidata.org/entity/Q10305,Zaragoza,Point(-0.883333333 41.65)
http://www.wikidata.org/entity/Q13234274,Diane Anderson-Minshall,1968,http://www.wikidata.org/entity/Q844837,Southern California,Point(-117.0 34.0)
http://www.wikidata.org/entity/Q106764268,Claudia Rodríguez,1968,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q234338,Iris Chang,1968,http://www.wikidata.org/entity/Q138518,Princeton,Point(-74.656944444 40.352222222)
http://www.wikidata.org/entity/Q22350628,Suciwati,1968,http://www.wikidata.org/entity/Q11445,Malang,Point(112.62 -7.98)
http://www.wikidata.org/entity/Q5994603,Ihar Rynkevich,1968,http://www.wikidata.org/entity/Q181376,Hrodna,Point(23.816666666 53.666666666)
http://www.wikidata.org/entity/Q16201693,Hida Viloria,1968,http://www.wikidata.org/entity/Q60,New York City,Point(-74.0 40.7)
http://www.wikidata.org/entity/Q5619617,Guo Quan,1968,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(103.451944444 35.844722222)
http://www.wikidata.org/entity/Q7306640,Reed Cowan,1968,http://www.wikidata.org/entity/Q129946,Roosevelt,Point(-109.994166666 40.298611111)
http://www.wikidata.org/entity/Q981524,Shi Tao,1968,http://www.wikidata.org/entity/Q1201712,Yanchi County,Point(107.40002 37.7842)
http://www.wikidata.org/entity/Q3701624,Shimon Solomon,1968,http://www.wikidata.org/entity/Q115,Ethiopia,Point(40.0 9.0)
http://www.wikidata.org/entity/Q485298,Gillian Anderson,1968,http://www.wikidata.org/entity/Q1297,Chicago,Point(-87.65005 41.85003)
http://www.wikidata.org/entity/Q60524951,Jörg Litwinschuh-Barthel,1968,http://www.wikidata.org/entity/Q570294,Weiskirchen,Point(6.82 49.556111111)
http://www.wikidata.org/entity/Q505743,Andrew Koenig,1968,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q1866075,Liu Xianbin,1968,http://www.wikidata.org/entity/Q426644,Suining,Point(105.57373 30.50984)
http://www.wikidata.org/entity/Q5092780,Cheryl Strayed,1968,http://www.wikidata.org/entity/Q2418921,Spangler,Point(-78.779444444 40.655833333)
http://www.wikidata.org/entity/Q483097,Kang Chol-hwan,1968,http://www.wikidata.org/entity/Q18808,Pyongyang,Point(125.7475 39.016666666)
http://www.wikidata.org/entity/Q3742492,Van Jones,1968,http://www.wikidata.org/entity/Q985409,Jackson,Point(-88.81775 35.614444444)
http://www.wikidata.org/entity/Q53780751,Asha Ismail,1968,http://www.wikidata.org/entity/Q845717,Garissa,Point(39.658333333 -0.456944444)
http://www.wikidata.org/entity/Q10787599,Lê Công Định,1968,http://www.wikidata.org/entity/Q1854,Ho Chi Minh City,Point(106.701944444 10.775555555)
http://www.wikidata.org/entity/Q650556,Dag Øistein Endsjø,1968,http://www.wikidata.org/entity/Q485172,Ann Arbor,Point(-83.74833333 42.28138889)
http://www.wikidata.org/entity/Q4831012,Ayaz Latif Palijo,1968,http://www.wikidata.org/entity/Q1640079,Hyderabad,Point(68.368333333 25.379166666)
http://www.wikidata.org/entity/Q7131846,Panti,1968,http://www.wikidata.org/entity/Q805277,Ballinrobe,Point(-9.2333 53.63333)
http://www.wikidata.org/entity/Q47093256,Camille Froidevaux-Metterie,1968,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q7561738,Sonia Nassery Cole,1968,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
http://www.wikidata.org/entity/Q111370029,Ali Latifiyan,1968,http://www.wikidata.org/entity/Q794,Iran,Point(53.0 32.0)
